date,open_time,open,high,low,close,volume,close_time,quote_asset_volume,num_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
13/04/2020,1.58674E+12,0.00119483,0.00121272,0.00118545,0.00119941,2908838,1.58682E+12,3489.772128,4246,1863349,2237.878889,0
14/04/2020,1.58682E+12,0.00119937,0.00120264,0.00116303,0.00117718,1932862,1.58691E+12,2278.588668,3200,868421,1025.826137,0
15/04/2020,1.58691E+12,0.0011741,0.00118491,0.00116455,0.00118139,1585239,1.587E+12,1862.921033,2773,825691,971.2100287,0
16/04/2020,1.587E+12,0.00118249,0.00118382,0.00109728,0.00110638,3360305,1.58708E+12,3790.11698,5733,1322384,1486.727265,0
17/04/2020,1.58708E+12,0.00110468,0.00111537,0.00109604,0.00110633,1706066,1.58717E+12,1887.711751,2924,853917,944.8095612,0
18/04/2020,1.58717E+12,0.00110634,0.00110643,0.00103577,0.00104204,2588279,1.58725E+12,2766.328803,3552,1038242,1113.695813,0
19/04/2020,1.58725E+12,0.00104198,0.00107061,0.00103779,0.00104976,1379850,1.58734E+12,1452.666908,2640,665167,700.9794339,0
20/04/2020,1.58734E+12,0.00105108,0.00107537,0.001044,0.00106629,3174093,1.58743E+12,3365.31966,4187,1992310,2116.545444,0
21/04/2020,1.58743E+12,0.00106434,0.00108068,0.00105855,0.001075,3049349,1.58751E+12,3259.886372,2685,2054780,2196.194206,0
22/04/2020,1.58751E+12,0.001075,0.00107614,0.00102663,0.00102886,2187981,1.5876E+12,2283.370552,2706,967817,1009.674521,0
23/04/2020,1.5876E+12,0.00102847,0.00105565,0.00102,0.00104106,3330933,1.58769E+12,3449.403745,3740,1674537,1737.290573,0
24/04/2020,1.58769E+12,0.0010378,0.00104782,0.00102396,0.00103063,1610589,1.58777E+12,1668.311317,1996,702156,728.6407362,0
25/04/2020,1.58777E+12,0.00103129,0.0010338,0.00099701,0.00100094,3025621,1.58786E+12,3039.778791,2817,979753,986.4828124,0
26/04/2020,1.58786E+12,0.00100115,0.00100606,0.00098824,0.00099376,2294653,1.58795E+12,2288.676619,2711,1018670,1017.598626,0
27/04/2020,1.58795E+12,0.00099585,0.001024,0.00099265,0.001006,2065226,1.58803E+12,2083.268344,2693,1125593,1136.93721,0
28/04/2020,1.58803E+12,0.00100469,0.00110417,0.00100297,0.00108994,4676384,1.58812E+12,4943.105612,6791,2873551,3030.853797,0
29/04/2020,1.58812E+12,0.00108995,0.00109777,0.00103478,0.00105118,3855628,1.5882E+12,4066.578911,5490,1744246,1844.361651,0
30/04/2020,1.5882E+12,0.00105186,0.00105446,0.00100331,0.00102281,3662069,1.58829E+12,3780.355105,5771,1579295,1632.325446,0
01/05/2020,1.58829E+12,0.00102686,0.00104543,0.00101597,0.00102764,2583976,1.58838E+12,2657.750287,3932,1031059,1063.22937,0
02/05/2020,1.58838E+12,0.00102765,0.00105513,0.00101851,0.00104666,1925139,1.58846E+12,1995.246862,2662,1173516,1216.901333,0
03/05/2020,1.58846E+12,0.00104677,0.001055,0.00103,0.0010445,1322159,1.58855E+12,1377.685538,2418,594925,620.2786283,0
04/05/2020,1.58855E+12,0.0010456,0.00107466,0.00103,0.001054,4213426,1.58864E+12,4457.886563,4860,1582311,1675.511545,0
05/05/2020,1.58864E+12,0.00105594,0.00106434,0.00104682,0.001056,840796,1.58872E+12,888.2626532,1819,440801,466.1071902,0
06/05/2020,1.58872E+12,0.001056,0.00106725,0.00104761,0.00106677,1324650,1.58881E+12,1399.954703,2210,654917,693.0287156,0
07/05/2020,1.58881E+12,0.00106677,0.00106725,0.00102436,0.00103009,3051696,1.5889E+12,3179.542809,3041,1078181,1125.019894,0
08/05/2020,1.5889E+12,0.00103161,0.00103634,0.0010225,0.00103623,1622718,1.58898E+12,1671.158212,2247,693456,714.9679193,0
09/05/2020,1.58898E+12,0.0010353,0.00105633,0.00102473,0.00103065,1782397,1.58907E+12,1854.161029,2482,942241,982.5860837,0
10/05/2020,1.58907E+12,0.00102713,0.00105429,0.00098018,0.00104979,4327087,1.58916E+12,4419.92057,7393,2122428,2171.445407,0
11/05/2020,1.58916E+12,0.0010492,0.00105192,0.00102544,0.001037,1826063,1.58924E+12,1898.757727,2693,948697,988.5878312,0
12/05/2020,1.58924E+12,0.00103647,0.00104544,0.00102736,0.00103763,1644480,1.58933E+12,1704.905913,1879,914054,948.2871829,0
13/05/2020,1.58933E+12,0.00103932,0.00104544,0.00101028,0.00101167,3744003,1.58941E+12,3845.215757,2718,634427,654.5956295,0
14/05/2020,1.58941E+12,0.00101084,0.00102094,0.00099895,0.00100278,3179672,1.5895E+12,3212.278807,2695,718759,726.9657413,0
15/05/2020,1.5895E+12,0.00100278,0.00102305,0.00099609,0.00101816,1951567,1.58959E+12,1968.323446,2375,984632,993.9466722,0
16/05/2020,1.58959E+12,0.001017,0.00101888,0.00098824,0.00099574,1261194,1.58967E+12,1259.560879,1867,597531,596.811635,0
17/05/2020,1.58967E+12,0.00099574,0.0010054,0.00096728,0.00097375,1280404,1.58976E+12,1260.601879,1847,469587,463.0733392,0
18/05/2020,1.58976E+12,0.00097327,0.00097394,0.000951,0.00095597,1607437,1.58985E+12,1543.137893,2009,916525,880.1401036,0
19/05/2020,1.58985E+12,0.00095492,0.00096597,0.00095214,0.00095465,1472565,1.58993E+12,1413.186016,1659,780283,749.6317593,0
20/05/2020,1.58993E+12,0.00095564,0.000972,0.00095427,0.0009601,1453496,1.59002E+12,1396.382792,1355,752353,723.2229454,0
21/05/2020,1.59002E+12,0.00096014,0.00099141,0.00095682,0.0009775,2311932,1.59011E+12,2241.421419,1925,915234,886.9741207,0
22/05/2020,1.59011E+12,0.00097897,0.00100208,0.0009626,0.00096663,2230166,1.59019E+12,2192.095304,2392,1197815,1179.146179,0
23/05/2020,1.59019E+12,0.00096537,0.00096915,0.00095163,0.00096221,2437119,1.59028E+12,2343.817927,1806,1287283,1238.448232,0
24/05/2020,1.59028E+12,0.00096317,0.00096742,0.00095384,0.00096405,2105223,1.59036E+12,2018.205259,1833,952231,913.3072894,0
25/05/2020,1.59036E+12,0.00096424,0.00096551,0.00095115,0.00096151,1638016,1.59045E+12,1566.24417,1604,710577,680.5985499,0
26/05/2020,1.59045E+12,0.000962,0.00097383,0.00095314,0.0009634,1663479,1.59054E+12,1603.037659,1638,881248,849.2226789,0
27/05/2020,1.59054E+12,0.00096497,0.00097082,0.000948,0.00095142,1698669,1.59062E+12,1631.194096,1564,721091,692.2764357,0
28/05/2020,1.59062E+12,0.00094961,0.00095495,0.0009102,0.0009102,2095714,1.59071E+12,1961.816045,2321,931966,872.9239884,0
29/05/2020,1.59071E+12,0.0009102,0.00091077,0.00089319,0.00089478,1691401,1.5908E+12,1524.116405,1803,887312,799.5624475,0
30/05/2020,1.5908E+12,0.00089447,0.00089946,0.00083922,0.00085141,2875019,1.59088E+12,2488.195163,3298,1409002,1220.780867,0
31/05/2020,1.59088E+12,0.0008515,0.00089603,0.00084371,0.00087302,5190309,1.59097E+12,4551.461606,3698,2163164,1895.534567,0
01/07/2020,1.59356E+12,0.00077668,0.00078036,0.00076165,0.00076395,2187939,1.59365E+12,1683.493213,1640,1318192,1013.573788,0
02/07/2020,1.59365E+12,0.00076364,0.00077446,0.00076277,0.0007714,1702938,1.59373E+12,1310.091229,1272,761659,586.6952633,0
03/07/2020,1.59373E+12,0.00077189,0.00078409,0.0007717,0.00078222,2076455,1.59382E+12,1617.673413,1325,1150217,896.1779597,0
04/07/2020,1.59382E+12,0.000783,0.0007894,0.00077639,0.00077814,2126619,1.59391E+12,1668.322768,1310,754360,592.0864671,0
05/07/2020,1.59391E+12,0.00077781,0.00078373,0.00077293,0.00077764,1182998,1.59399E+12,921.9774847,1198,583509,455.2363185,0
06/07/2020,1.59399E+12,0.00077739,0.00079071,0.00077403,0.00078163,2531263,1.59408E+12,1980.52046,1994,1245453,974.4450614,0
07/07/2020,1.59408E+12,0.00078004,0.00078718,0.00077002,0.00077419,2421984,1.59417E+12,1889.951238,1627,1216953,949.5646134,0
08/07/2020,1.59417E+12,0.00077242,0.0008376,0.00077097,0.00083164,8806600,1.59425E+12,7160.793502,5680,3094357,2521.272293,0
09/07/2020,1.59425E+12,0.00083233,0.0008572,0.00080864,0.00083662,5205706,1.59434E+12,4334.400417,3997,2608630,2169.940373,0
10/07/2020,1.59434E+12,0.00083748,0.00083748,0.000815,0.00082457,2173101,1.59443E+12,1795.344126,1879,729582,603.2308715,0
11/07/2020,1.59443E+12,0.00082581,0.000848,0.00082344,0.00084048,2287017,1.59451E+12,1917.791787,1971,1118117,937.7475041,0
12/07/2020,1.59451E+12,0.0008405,0.00084575,0.00082812,0.00082979,1607075,1.5946E+12,1344.636549,1572,670717,561.2838875,0
13/07/2020,1.5946E+12,0.00082801,0.00084438,0.00080895,0.00082959,2841329,1.59468E+12,2357.572193,2598,1343293,1115.477011,0
14/07/2020,1.59468E+12,0.00082876,0.00083085,0.00082187,0.00082756,1268697,1.59477E+12,1048.886757,1154,453737,375.5565324,0
15/07/2020,1.59477E+12,0.00082759,0.00083325,0.00082405,0.00082599,1435041,1.59486E+12,1188.318184,1034,747443,619.1654816,0
16/07/2020,1.59486E+12,0.00082599,0.00083178,0.00081887,0.00083178,2100867,1.59494E+12,1732.2938,1580,1160979,957.1289576,0
17/07/2020,1.59494E+12,0.00083187,0.0008451,0.00082453,0.00083595,2043861,1.59503E+12,1709.716819,1688,733160,612.3980951,0
18/07/2020,1.59503E+12,0.00083497,0.00086045,0.0008302,0.00084895,2497733,1.59512E+12,2112.946097,1838,1090889,923.0384175,0
19/07/2020,1.59512E+12,0.00084762,0.0008561,0.00083,0.00083422,2187732,1.5952E+12,1845.444097,1979,1318936,1113.098581,0
20/07/2020,1.5952E+12,0.00083537,0.00083665,0.00081323,0.000825,2114652,1.59529E+12,1755.340429,2173,932061,773.6412089,0
21/07/2020,1.59529E+12,0.000824,0.00083255,0.00080349,0.00081237,2281039,1.59538E+12,1869.206069,1841,1056651,866.4415545,0
22/07/2020,1.59538E+12,0.0008106,0.00082599,0.00075,0.00077186,3555209,1.59546E+12,2843.920186,3014,1765413,1419.083825,0
23/07/2020,1.59546E+12,0.00077186,0.0007894,0.00074807,0.00075726,6139989,1.59555E+12,4692.37881,4038,2965599,2268.203257,0
24/07/2020,1.59555E+12,0.00075735,0.00076721,0.0007155,0.00072916,4415601,1.59564E+12,3260.825566,2945,2287064,1690.649105,0
25/07/2020,1.59564E+12,0.00072968,0.00073665,0.00069773,0.00070297,5997240,1.59572E+12,4338.539175,3604,3242305,2348.535646,0
26/07/2020,1.59572E+12,0.00070253,0.00075305,0.00068894,0.00069299,7181222,1.59581E+12,5111.985313,4846,4000649,2846.299286,0
27/07/2020,1.59581E+12,0.00069132,0.00070632,0.0006647,0.00069588,6270985,1.59589E+12,4284.729377,4345,3063275,2098.008037,0
28/07/2020,1.59589E+12,0.00069523,0.00073586,0.00069022,0.00072658,5273417,1.59598E+12,3759.660503,3798,2421607,1726.466444,0
29/07/2020,1.59598E+12,0.00072658,0.00077582,0.0007265,0.00076467,8282184,1.59607E+12,6239.566291,5215,4607392,3466.95573,0
30/07/2020,1.59607E+12,0.00076562,0.00077509,0.00071013,0.00072919,5923908,1.59615E+12,4436.28602,4610,2888295,2162.032686,0
31/07/2020,1.59615E+12,0.0007291,0.00075173,0.0005,0.00074861,7259980,1.59624E+12,5253.124593,5138,2719338,1988.463088,0
01/08/2020,1.59624E+12,0.00074979,0.00077932,0.00073924,0.0007506,10839800,1.59633E+12,8185.36681,8881,4817653,3642.012646,0
02/08/2020,1.59633E+12,0.00075076,0.00083954,0.00073663,0.00077346,16009917,1.59641E+12,12394.23801,17241,8215665,6375.57689,0
03/08/2020,1.59641E+12,0.00077333,0.00080987,0.00076582,0.00080262,8093529,1.5965E+12,6393.139443,7344,4332669,3418.196781,0
04/08/2020,1.5965E+12,0.00080385,0.00081429,0.00076265,0.00077446,5996847,1.59659E+12,4681.804843,5891,2922490,2280.125059,0
05/08/2020,1.59659E+12,0.00077362,0.00077523,0.00074663,0.00075532,5242427,1.59667E+12,4003.045759,4749,2419035,1846.956802,0
06/08/2020,1.59667E+12,0.00075398,0.00077835,0.00075087,0.00076755,4216094,1.59676E+12,3232.029089,5676,1896691,1454.699566,0
07/08/2020,1.59676E+12,0.00076704,0.0007911,0.00076384,0.00077495,5332830,1.59684E+12,4140.584623,4485,2646520,2056.337562,0
08/08/2020,1.59684E+12,0.00077684,0.00077758,0.00074366,0.00074366,3251525,1.59693E+12,2477.749725,3079,1557982,1189.601806,0
09/08/2020,1.59693E+12,0.0007436,0.00075424,0.00073306,0.00073736,3715774,1.59702E+12,2758.518681,3083,1600227,1189.187921,0
10/08/2020,1.59702E+12,0.00073736,0.00075763,0.00073458,0.00074497,2945016,1.5971E+12,2197.66242,2822,1359266,1015.358235,0
11/08/2020,1.5971E+12,0.000746,0.00077445,0.00073122,0.00074818,4334170,1.59719E+12,3281.789726,3984,2166225,1642.601323,0
12/08/2020,1.59719E+12,0.00074564,0.00074906,0.00072376,0.0007288,4094147,1.59728E+12,3023.797844,3294,1788187,1321.160419,0
13/08/2020,1.59728E+12,0.00072866,0.00074071,0.000677,0.00069487,5525398,1.59736E+12,3885.655222,4794,2361156,1663.695313,0
14/08/2020,1.59736E+12,0.00069245,0.00070958,0.000665,0.00068482,6462914,1.59745E+12,4467.335253,4779,3033840,2097.559543,0
15/08/2020,1.59745E+12,0.000686,0.00069833,0.00067746,0.00069245,5190011,1.59754E+12,3575.650554,3571,3047202,2101.614412,0
16/08/2020,1.59754E+12,0.0006924,0.00071262,0.00068727,0.00070093,4702157,1.59762E+12,3296.189662,3534,2101244,1472.008148,0
17/08/2020,1.59762E+12,0.00070097,0.00077,0.00069644,0.00073194,10040870,1.59771E+12,7273.622488,7360,5042673,3651.453864,0
18/08/2020,1.59771E+12,0.00073089,0.00074479,0.00070438,0.00071672,5333486,1.5978E+12,3862.89712,4300,1490015,1079.574946,0
19/08/2020,1.5978E+12,0.0007166,0.0007203,0.00070067,0.0007111,2899510,1.59788E+12,2060.722023,3135,1415722,1006.661106,0
20/08/2020,1.59788E+12,0.00071178,0.00071348,0.0006977,0.00070265,4565761,1.59797E+12,3218.740152,3101,3323681,2343.202175,0
21/08/2020,1.59797E+12,0.00070304,0.00072344,0.00069819,0.00071984,3764818,1.59805E+12,2671.843737,2972,2119289,1505.507524,0
22/08/2020,1.59805E+12,0.00071986,0.0007259,0.0007117,0.000724,3796904,1.59814E+12,2729.861084,2546,1675851,1205.37637,0
23/08/2020,1.59814E+12,0.00072446,0.00073046,0.00071863,0.00072838,3065983,1.59823E+12,2222.181495,1856,1046842,759.5846884,0
24/08/2020,1.59823E+12,0.00072954,0.00073032,0.00070621,0.0007082,2401282,1.59831E+12,1717.143484,2187,759983,544.1092058,0
25/08/2020,1.59831E+12,0.0007072,0.00073568,0.0007072,0.0007212,2336769,1.5984E+12,1686.49396,2803,980923,709.0517571,0
26/08/2020,1.5984E+12,0.00072351,0.00072693,0.00071086,0.00071726,2816179,1.59849E+12,2026.594439,2540,1267339,912.1970613,0
27/08/2020,1.59849E+12,0.00071677,0.000719,0.0006825,0.00069093,2379629,1.59857E+12,1663.202441,3037,812385,570.4035609,0
28/08/2020,1.59857E+12,0.00069171,0.00069172,0.0006811,0.00068796,2096021,1.59866E+12,1438.708921,2133,1013781,696.3066116,0
29/08/2020,1.59866E+12,0.000687,0.0006913,0.000674,0.00068755,1760295,1.59875E+12,1202.467904,2127,763819,522.2133247,0
30/08/2020,1.59875E+12,0.00068811,0.00068811,0.00065738,0.00066041,2808869,1.59883E+12,1901.830233,2767,1402902,952.2531651,0
31/08/2020,1.59883E+12,0.00065916,0.00067281,0.00064143,0.000648,4050304,1.59892E+12,2648.527927,3357,2308449,1510.732043,0
01/09/2020,1.59892E+12,0.00064695,0.00066,0.00058835,0.00062059,8753389,1.599E+12,5477.685584,6174,4431772,2771.195428,0
02/09/2020,1.599E+12,0.00062179,0.00064465,0.00059756,0.0006274,8630721,1.59909E+12,5431.193814,6013,2582169,1621.656912,0
03/09/2020,1.59909E+12,0.00062739,0.00067744,0.00061146,0.00063857,4434102,1.59918E+12,2832.054146,5683,2243170,1437.489521,0
04/09/2020,1.59918E+12,0.00063858,0.0006727,0.00063219,0.00065905,5374659,1.59926E+12,3501.611115,5192,3236471,2112.332765,0
05/09/2020,1.59926E+12,0.00065804,0.00074995,0.0006507,0.00070803,5666815,1.59935E+12,3978.499243,9996,3187913,2244.587991,0
06/09/2020,1.59935E+12,0.00070805,0.0007302,0.00067475,0.00068039,6801118,1.59944E+12,4686.070613,6449,4584228,3147.35426,0
07/09/2020,1.59944E+12,0.00067994,0.00071094,0.00067622,0.00068472,2902686,1.59952E+12,2002.652324,3736,1355016,937.8105656,0
08/09/2020,1.59952E+12,0.00068435,0.00071082,0.00068201,0.00070137,2435604,1.59961E+12,1694.960762,3143,1092376,761.5376623,0
09/09/2020,1.59961E+12,0.00070152,0.00070784,0.00067263,0.00068142,1837037,1.5997E+12,1265.072917,2490,925673,637.738535,0
10/09/2020,1.5997E+12,0.00068157,0.00068337,0.00065674,0.00066201,4412483,1.59978E+12,2935.520102,3517,2979494,1981.745045,0
11/09/2020,1.59978E+12,0.00065968,0.00066925,0.00064823,0.00064954,1599221,1.59987E+12,1053.561732,2091,666249,440.3262388,0
12/09/2020,1.59987E+12,0.00064932,0.00066096,0.00063824,0.00063824,1702028,1.59996E+12,1106.297731,1753,721068,470.071634,0
13/09/2020,1.59996E+12,0.00063827,0.0006761,0.00063798,0.000661,2427554,1.60004E+12,1598.571013,2285,1523954,1006.022167,0
14/09/2020,1.60004E+12,0.00066191,0.00067204,0.00064607,0.00065131,2582585,1.60013E+12,1702.643116,2682,1233566,813.1867447,0
15/09/2020,1.60013E+12,0.00065256,0.00067391,0.00064967,0.00066815,2340361,1.60021E+12,1551.243646,2382,1561231,1035.851005,0
16/09/2020,1.60021E+12,0.00066849,0.00068327,0.0006571,0.00067747,2104579,1.6003E+12,1406.754204,2375,1165985,779.9854994,0
17/09/2020,1.6003E+12,0.00067615,0.00069138,0.00064144,0.00064755,4942344,1.60039E+12,3333.354455,3632,1118070,740.9305326,0
18/09/2020,1.60039E+12,0.000647,0.00065994,0.00064613,0.00065202,1949915,1.60047E+12,1276.550458,1957,1068072,700.171625,0
19/09/2020,1.60047E+12,0.00065146,0.0006629,0.00064937,0.00065199,1254300,1.60056E+12,820.2756101,1643,718092,469.9659499,0
20/09/2020,1.60056E+12,0.0006512,0.00066727,0.00065095,0.00066378,1558225,1.60065E+12,1027.952141,1652,828878,546.9557143,0
21/09/2020,1.60065E+12,0.00066284,0.00069512,0.00065614,0.00067893,5315379,1.60073E+12,3600.837215,3876,4144812,2813.834108,0
22/09/2020,1.60073E+12,0.00067922,0.0006869,0.00067136,0.00067695,1568529,1.60082E+12,1063.648087,1878,827280,561.4636505,0
23/09/2020,1.60082E+12,0.00067713,0.000707,0.00067687,0.00069236,1758353,1.60091E+12,1211.816373,2988,934893,645.3941489,0
24/09/2020,1.60091E+12,0.00069234,0.00069325,0.00066117,0.0006679,1846533,1.60099E+12,1244.815555,2711,799150,539.9500974,0
25/09/2020,1.60099E+12,0.00066775,0.000707,0.00066609,0.000687,2640348,1.60108E+12,1810.668541,2609,1440919,988.5644238,0
26/09/2020,1.60108E+12,0.000686,0.00069733,0.00068023,0.00068339,1222375,1.60116E+12,839.7834582,1589,539189,370.5956931,0
27/09/2020,1.60116E+12,0.00068149,0.00068561,0.0006734,0.00068072,1113456,1.60125E+12,757.4851535,1368,706302,481.0198104,0
28/09/2020,1.60125E+12,0.00067965,0.00068534,0.00067134,0.00068092,1147642,1.60134E+12,777.9823742,1372,572126,388.297065,0
29/09/2020,1.60134E+12,0.00068189,0.00069088,0.00067239,0.00067566,1332248,1.60142E+12,908.07604,1564,715986,487.8743418,0
30/09/2020,1.60142E+12,0.00067489,0.00067838,0.00065755,0.00067211,2220476,1.60151E+12,1496.697047,2187,917849,620.2421593,0
01/10/2020,1.60151E+12,0.00067173,0.00067882,0.00065909,0.00067474,1465847,1.6016E+12,979.129966,1828,901618,602.3648865,0
02/10/2020,1.6016E+12,0.00067572,0.00068587,0.00067024,0.000677,1633025,1.60168E+12,1107.650745,1815,907227,615.6064663,0
03/10/2020,1.60168E+12,0.000677,0.00067883,0.00066801,0.00067223,1233503,1.60177E+12,831.374177,1378,557112,375.9222053,0
04/10/2020,1.60177E+12,0.0006729,0.0007094,0.00066866,0.00070358,2434200,1.60186E+12,1682.910056,2869,1413225,979.5919617,0
05/10/2020,1.60186E+12,0.000704,0.00071923,0.00070309,0.0007085,2077404,1.60194E+12,1474.940904,2478,986830,700.8983986,0
06/10/2020,1.60194E+12,0.00070709,0.0007385,0.00070709,0.00072022,3595899,1.60203E+12,2596.893312,2945,1143533,827.8368369,0
07/10/2020,1.60203E+12,0.0007195,0.00074012,0.00071702,0.00072779,1544924,1.60212E+12,1123.618533,1873,918930,668.9728831,0
08/10/2020,1.60212E+12,0.00072738,0.00073054,0.00071111,0.00071758,1072368,1.6022E+12,771.7935529,1369,450911,324.3827195,0
09/10/2020,1.6022E+12,0.00071795,0.00072158,0.00068745,0.00069363,1998227,1.60229E+12,1401.840798,2198,998440,699.7492695,0
10/10/2020,1.60229E+12,0.00069237,0.0006947,0.00067936,0.00068665,1339907,1.60237E+12,918.4156068,1855,641253,439.6485401,0
11/10/2020,1.60237E+12,0.00068406,0.00069217,0.00068124,0.00068324,617263,1.60246E+12,423.8377266,1181,261023,179.250689,0
12/10/2020,1.60246E+12,0.00068327,0.00068548,0.00065222,0.00066134,5745394,1.60255E+12,3795.988415,3746,4539818,2988.871241,0
13/10/2020,1.60255E+12,0.00066239,0.0006768,0.00066063,0.00067316,2032218,1.60263E+12,1365.586748,2181,730231,490.3811433,0
14/10/2020,1.60263E+12,0.00067336,0.00067371,0.00065645,0.00065778,1268086,1.60272E+12,841.7919184,2618,618609,411.3329419,0
15/10/2020,1.60272E+12,0.0006569,0.00066125,0.00064846,0.00065182,1591723,1.60281E+12,1041.793203,1908,875152,572.9943093,0
16/10/2020,1.60281E+12,0.00065042,0.00065962,0.00064912,0.00065607,1662394,1.60289E+12,1087.730223,1666,711915,466.1852898,0
17/10/2020,1.60289E+12,0.00065775,0.00066021,0.0006507,0.00065357,2501429,1.60298E+12,1634.911733,1708,1940219,1267.155848,0
18/10/2020,1.60298E+12,0.00065368,0.00065588,0.000639,0.00064014,1573274,1.60307E+12,1021.770311,1817,1101660,716.2230575,0
19/10/2020,1.60307E+12,0.00064012,0.00066195,0.00063932,0.0006476,1885665,1.60315E+12,1226.249207,1991,795694,517.8780583,0
20/10/2020,1.60315E+12,0.00064754,0.00066429,0.00064676,0.00065958,1359446,1.60324E+12,892.2581824,1950,623304,409.2347208,0
21/10/2020,1.60324E+12,0.0006598,0.00066187,0.000631,0.00064272,2940001,1.60332E+12,1902.087622,3935,1503692,975.3861028,0
22/10/2020,1.60332E+12,0.00064268,0.00065559,0.00061508,0.00062155,3250860,1.60341E+12,2060.179976,4046,1474356,936.6561811,0
23/10/2020,1.60341E+12,0.0006211,0.00062698,0.00061328,0.00062257,2186603,1.6035E+12,1356.849036,2350,1120896,695.9409984,0
24/10/2020,1.6035E+12,0.0006227,0.000625,0.00061501,0.0006216,1113507,1.60358E+12,689.4137385,1424,591394,366.2194616,0
25/10/2020,1.60358E+12,0.00062108,0.00062385,0.000615,0.00062385,1218648,1.60367E+12,755.4214864,1361,620562,384.8302691,0
26/10/2020,1.60367E+12,0.00062318,0.0006396,0.00062317,0.00063184,2440603,1.60376E+12,1539.196609,2460,1399204,883.4963802,0
27/10/2020,1.60376E+12,0.00063224,0.00063988,0.00061567,0.00062698,1988979,1.60384E+12,1246.939317,2183,830005,520.9354474,0
28/10/2020,1.60384E+12,0.00062697,0.00064537,0.000618,0.00063247,2347395,1.60393E+12,1487.795575,2467,1458586,925.506316,0
29/10/2020,1.60393E+12,0.00063253,0.00063334,0.00062288,0.00062638,1038210,1.60402E+12,652.7124962,1554,485934,305.869704,0
30/10/2020,1.60402E+12,0.00062574,0.00063106,0.00061705,0.00062517,1911392,1.6041E+12,1192.252713,2039,863575,539.071228,0
31/10/2020,1.6041E+12,0.00062498,0.00062711,0.0006168,0.00062,942131,1.60419E+12,584.7455666,1332,381863,237.2951496,0
01/11/2020,1.60419E+12,0.00061906,0.00062039,0.00060474,0.00060474,1380048,1.60428E+12,845.8428993,1623,548716,337.2422781,0
02/11/2020,1.60428E+12,0.00060557,0.00061661,0.00060009,0.0006142,1057505,1.60436E+12,643.4759502,1502,536411,326.6034527,0
03/11/2020,1.60436E+12,0.00061428,0.00063978,0.00061095,0.00061759,1868392,1.60445E+12,1161.529378,2206,875318,545.0030088,0
04/11/2020,1.60445E+12,0.00061728,0.00062282,0.00058115,0.00059108,2389588,1.60453E+12,1439.199615,2449,1309434,790.4848497,0
05/11/2020,1.60453E+12,0.00058972,0.00059943,0.00058444,0.00059042,2639296,1.60462E+12,1563.086585,2337,1175946,697.3269943,0
06/11/2020,1.60462E+12,0.00058834,0.00059097,0.00056382,0.00056855,3886724,1.60471E+12,2254.024522,3227,1908352,1108.686489,0
07/11/2020,1.60471E+12,0.00056669,0.00057937,0.00056346,0.00057248,2981277,1.60479E+12,1700.652118,2680,1587544,906.182952,0
08/11/2020,1.60479E+12,0.00057248,0.00057675,0.00055599,0.00055852,2096822,1.60488E+12,1182.253324,2151,1138173,641.4933307,0
09/11/2020,1.60488E+12,0.00055864,0.0005667,0.00055488,0.00056439,2004051,1.60497E+12,1122.759203,2736,947334,531.0473586,0
10/11/2020,1.60497E+12,0.00056305,0.00058404,0.00055615,0.00056315,2383007,1.60505E+12,1356.669511,3136,1160235,661.6277474,0
11/11/2020,1.60505E+12,0.00056302,0.00056433,0.00054475,0.000552,2895884,1.60514E+12,1604.960638,2788,1587576,881.5735723,0
12/11/2020,1.60514E+12,0.00055306,0.0005612,0.0005485,0.00055024,2028916,1.60523E+12,1126.213041,2386,1347568,748.618983,0
13/11/2020,1.60523E+12,0.00055025,0.00056381,0.00054859,0.00055741,2319129,1.60531E+12,1289.959874,2318,947992,527.5698761,0
14/11/2020,1.60531E+12,0.00055799,0.00058942,0.0005553,0.00058162,3312032,1.6054E+12,1918.961522,3169,1462094,846.1739391,0
15/11/2020,1.6054E+12,0.00058341,0.00060365,0.00058341,0.00060159,5411022,1.60548E+12,3223.130152,3531,2259716,1345.817019,0
16/11/2020,1.60548E+12,0.00060161,0.00062683,0.00059429,0.00062646,3806105,1.60557E+12,2335.823702,3262,1701892,1043.862503,0
17/11/2020,1.60557E+12,0.0006268,0.00065426,0.00061977,0.0006271,6533418,1.60566E+12,4149.96526,5379,3322604,2108.297399,0
18/11/2020,1.60566E+12,0.00062787,0.00064173,0.00060527,0.00061382,5088923,1.60574E+12,3135.683562,5464,2245300,1384.435164,0
19/11/2020,1.60574E+12,0.00061268,0.00065668,0.00060883,0.00064482,4588765,1.60583E+12,2893.650945,3903,2131422,1332.050158,0
20/11/2020,1.60583E+12,0.0006431,0.000675,0.00059804,0.00064779,7809181,1.60592E+12,4837.159608,7054,4234923,2622.62461,0
21/11/2020,1.60592E+12,0.00064754,0.00086952,0.0006443,0.00083742,26674884,1.606E+12,20057.91165,24148,12750570,9656.922489,0
22/11/2020,1.606E+12,0.0008374,0.00089359,0.00075054,0.00079652,19217876,1.60609E+12,15778.35557,29880,9075983,7459.845399,0
23/11/2020,1.60609E+12,0.00079473,0.00102075,0.00077573,0.00101345,27736222,1.60618E+12,24589.87722,33304,13793927,12177.12807,0
