date,tok_text_1,tok_text_2,tok_text_3,tok_text_4,tok_text_5,tok_text_6,tok_text_7,tok_text_8,tok_text_9,tok_text_10
12/4/2020,"[1, 46521, 84, 43, 1195, 794, 568, 13765, 1440, 1378, 7520, 3815, 670, 11575, 1145]","[1, 13015, 1926, 195, 718, 28610, 47, 722, 90, 48, 11163, 48, 55, 7678, 1001]","[1, 1026, 735, 1492, 43319, 10623, 2136, 15150, 15090, 680, 71, 197, 566, 2087, 19]","[1, 13542, 47, 237, 2396, 55, 15861, 9044, 66, 523, 3885, 4, 1043, 3125, 2265]","[1, 14026, 1642, 10341, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 2278, 1783, 84, 3318, 716, 169, 2, 0, 0, 0, 0, 0, 0, 0]","[1, 3846, 4575, 29901, 28, 46523, 23125, 2, 0, 0, 0, 0, 0, 0, 0]","[1, 55, 42, 430, 277, 7491, 5, 432, 140, 2044, 7026, 50, 13705, 67, 13706]","[1, 735, 84, 19, 58, 5, 1277, 77, 67, 597, 3, 20, 4575, 4827, 2]","[1, 3846, 3612, 79, 715, 203, 120, 306, 4858, 2, 0, 0, 0, 0, 0]"
13/4/2020,"[1, 26949, 16151, 947, 804, 727, 961, 7491, 151, 1113, 727, 1342, 1414, 2, 0]","[1, 1154, 84, 2569, 3459, 169, 14, 17841, 81, 61, 1553, 2, 0, 0, 0]","[1, 2827, 11423, 3701, 30198, 3846, 5584, 4337, 34634, 3722, 2531, 974, 178, 16947, 713]","[1, 3, 430, 855, 1618, 2730, 13707, 2, 0, 0, 0, 0, 0, 0, 0]","[1, 2682, 17841, 86, 214, 7150, 2683, 2972, 2682, 1392, 36416, 7704, 873, 1687, 1119]","[1, 387, 84, 197, 4851, 555, 140, 1260, 2, 0, 0, 0, 0, 0, 0]","[1, 1214, 491, 4027, 170, 28, 2508, 14264, 1408, 28219, 2, 0, 0, 0, 0]","[1, 4737, 81, 4313, 84, 378, 165, 2, 0, 0, 0, 0, 0, 0, 0]","[1, 430, 1332, 4451, 339, 340, 1272, 3732, 140, 7645, 378, 3, 2, 0, 0]","[1, 84, 5801, 67, 10425, 46535, 3, 2, 0, 0, 0, 0, 0, 0, 0]"
14/4/2020,"[1, 713, 714, 276, 1247, 617, 3, 4860, 319, 177, 5165, 1919, 32, 461, 461]","[1, 120, 490, 533, 305, 28, 46536, 13999, 4469, 2183, 6038, 418, 2004, 267, 120]","[1, 11333, 10497, 1779, 319, 1751, 9283, 3650, 3263, 35281, 3141, 9444, 2119, 698, 2]","[1, 4371, 846, 3299, 4349, 3118, 2703, 4350, 2, 0, 0, 0, 0, 0, 0]","[1, 5, 6661, 4948, 5407, 1050, 162, 5562, 83, 4948, 418, 2779, 13390, 6, 637]","[1, 4151, 203, 987, 828, 20991, 5673, 493, 461, 839, 2, 0, 0, 0, 0]","[1, 35093, 7173, 11618, 518, 46538, 476, 2, 0, 0, 0, 0, 0, 0, 0]","[1, 368, 1457, 830, 4, 125, 16727, 1262, 4, 1457, 830, 4306, 368, 1457, 195]","[1, 2246, 35686, 319, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 430, 1827, 1418, 2176, 3729, 13, 19, 2, 0, 0, 0, 0, 0, 0]"
15/4/2020,"[1, 1100, 6626, 87, 444, 2386, 634, 4702, 2946, 2012, 291, 476, 2051, 14, 3]","[1, 561, 562, 3, 358, 27984, 5, 4154, 1023, 321, 19, 708, 3, 1207, 740]","[1, 2590, 3207, 1652, 471, 3, 319, 407, 1652, 19376, 28, 507, 1111, 3940, 5489]","[1, 430, 19, 33, 566, 67, 474, 4306, 19, 15, 2, 0, 0, 0, 0]","[1, 5466, 2386, 415, 3576, 912, 2617, 5578, 73, 2779, 2716, 524, 14016, 2753, 3255]","[1, 6633, 2776, 1571, 836, 5, 16, 2895, 547, 2121, 10144, 31138, 1169, 378, 5]","[1, 22447, 1528, 2934, 3237, 788, 3, 2, 0, 0, 0, 0, 0, 0, 0]","[1, 3, 1492, 471, 195, 1625, 2, 18434, 327, 4702, 4207, 46540, 2, 0, 0]","[1, 430, 79, 1292, 834, 2247, 471, 67, 84, 383, 74, 696, 2631, 740, 1305]","[1, 28, 306, 173, 961, 17447, 203, 491, 3715, 2558, 46542, 2, 0, 0, 0]"
16/4/2020,"[1, 3066, 3841, 67, 126, 682, 5, 3, 1405, 407, 144, 5295, 84, 1346, 929]","[1, 2176, 46544, 3, 4, 5, 6, 1480, 1341, 556, 217, 2169, 759, 835, 9131]","[1, 712, 336, 2487, 1976, 3261, 1725, 1008, 1919, 128, 277, 376, 6236, 2195, 120]","[1, 1324, 676, 683, 686, 2178, 1284, 213, 1379, 7618, 312, 1284, 894, 1395, 4316]","[1, 674, 4, 3376, 1154, 83, 67, 8, 15082, 523, 6204, 16228, 2, 0, 0]","[1, 19, 7092, 731, 658, 949, 1492, 1203, 36995, 3, 2, 0, 0, 0, 0]","[1, 1998, 4246, 550, 716, 564, 607, 2, 0, 0, 0, 0, 0, 0, 0]","[1, 84, 19, 4450, 67, 474, 5, 968, 67, 2, 0, 0, 0, 0, 0]","[1, 4027, 430, 237, 2271, 5, 3, 6686, 4671, 22287, 592, 21008, 942, 6686, 1112]","[1, 3, 4990, 1293, 1001, 1938, 3182, 637, 517, 1821, 14, 1293, 1938, 148, 566]"
17/4/2020,"[1, 1084, 1085, 919, 4876, 483, 713, 714, 1084, 1085, 5103, 2554, 20385, 168, 418]","[1, 8007, 46545, 908, 24699, 11992, 1626, 13364, 299, 547, 471, 84, 9880, 8214, 718]","[1, 21676, 1069, 2147, 12184, 975, 617, 2731, 201, 18945, 5922, 2, 0, 0, 0]","[1, 561, 41695, 15336, 55, 83, 6108, 334, 2098, 4708, 277, 702, 566, 15336, 693]","[1, 10071, 12421, 31126, 67, 474, 159, 105, 4244, 5646, 10071, 2705, 2, 0, 0]","[1, 5624, 203, 36, 2788, 749, 4532, 5680, 397, 825, 105, 1156, 5624, 1481, 35812]","[1, 5655, 8328, 301, 706, 7465, 11681, 67, 7165, 510, 410, 301, 7465, 11681, 24]","[1, 35683, 471, 415, 682, 105, 277, 1457, 4, 2, 0, 0, 0, 0, 0]","[1, 561, 1228, 25, 5, 3, 15814, 22250, 2, 0, 0, 0, 0, 0, 0]","[1, 674, 15176, 1914, 8, 1203, 46547, 987, 4305, 753, 30, 411, 80, 2580, 409]"
18/4/2020,"[1, 481, 8956, 1571, 67, 481, 4535, 67, 162, 77, 2705, 7650, 1166, 481, 1437]","[1, 3, 186, 67, 29050, 30610, 15, 12421, 7671, 2774, 295, 2362, 397, 2860, 169]","[1, 535, 3068, 336, 3210, 28, 66, 273, 664, 5594, 2, 0, 0, 0, 0]","[1, 718, 1642, 2765, 81, 3224, 718, 8714, 453, 451, 1356, 411, 83, 2430, 1642]","[1, 1994, 36, 9623, 1513, 2676, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 3172, 735, 339, 340, 3459, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 3983, 67, 2968, 92, 1350, 4, 547, 24, 561, 411, 14243, 3707, 2, 0]","[1, 22312, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1970, 1229, 683, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 67, 1203, 377, 23, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
19/4/2020,"[1, 13585, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 339, 340, 176, 338, 334, 84, 566, 15336, 22092, 702, 566, 633, 2, 0]","[1, 1208, 46550, 1219, 1542, 27050, 30071, 44, 1315, 332, 361, 104, 2, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 46551, 3756, 80, 912, 4800, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]"
20/4/2020,"[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 151, 119, 1530, 610, 1008, 418, 66, 415, 4419, 873, 3668, 2, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 1324, 67, 4028, 430, 1864, 1791, 894, 1395, 2, 0, 0, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 120, 762, 176, 352, 306, 307, 79, 1001, 6392, 9598, 120, 352, 704, 1926]","[1, 28, 1195, 339, 434, 523, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 718, 4, 16118, 11333, 127, 5352, 517, 1208, 155, 2, 0, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]"
21/4/2020,"[1, 2858, 67, 366, 2779, 411, 411, 2188, 74, 222, 366, 6545, 327, 1682, 953]","[1, 960, 1323, 183, 2779, 3380, 2065, 2165, 3846, 2843, 2, 0, 0, 0, 0]","[1, 904, 1186, 103, 415, 1341, 36, 412, 3, 2, 0, 0, 0, 0, 0]","[1, 471, 539, 4619, 4962, 46552, 2259, 84, 229, 2705, 2, 0, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 594, 595, 327, 3459, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 13, 43, 3645, 4926, 298, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1154, 84, 2569, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 5, 43, 932, 11748, 422, 40, 482, 6949, 830, 21, 2, 0, 0, 0]"
22/4/2020,"[1, 461, 68, 4, 17802, 731, 13292, 6, 15548, 1305, 16247, 5112, 1284, 2, 0]","[1, 1821, 83, 36, 84, 197, 6104, 2, 0, 0, 0, 0, 0, 0, 0]","[1, 3041, 237, 3042, 357, 28, 1845, 1169, 2, 0, 0, 0, 0, 0, 0]","[1, 2812, 2813, 961, 203, 2275, 46553, 1821, 11985, 6104, 791, 1622, 1821, 2779, 20385]","[1, 3, 24, 570, 84, 19, 14700, 67, 474, 2, 0, 0, 0, 0, 0]","[1, 481, 4535, 67, 64, 8, 30, 2194, 19, 33, 836, 177, 481, 3350, 2530]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]"
23/4/2020,"[1, 21020, 437, 4028, 321, 192, 1018, 2, 0, 0, 0, 0, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 4, 6, 1468, 36085, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 527, 46554, 637, 2471, 1054, 220, 221, 5061, 203, 683, 4537, 2471, 683, 64]","[1, 10670, 15, 15862, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 1010, 411, 547, 10144, 3285, 7861, 262, 84, 127, 822, 1606, 5049, 2, 0]"
24/4/2020,"[1, 3, 3536, 10, 127, 214, 10497, 1779, 1181, 1219, 4515, 127, 857, 3536, 2]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 155, 336, 518, 1247, 2396, 1395, 307, 2, 0, 0, 0, 0, 0, 0]","[1, 151, 306, 1261, 951, 74, 696, 517, 607, 862, 5306, 8402, 609, 3741, 2]","[1, 3, 773, 859, 2269, 517, 1652, 1146, 859, 237, 4087, 4, 1181, 1043, 2]","[1, 46555, 1276, 949, 1111, 698, 471, 5, 880, 277, 4800, 7520, 4995, 84, 6925]","[1, 430, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 2443, 318, 111, 422, 5, 352, 1099, 2, 0, 0, 0, 0, 0, 0]","[1, 77, 430, 339, 434, 3459, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]"
25/4/2020,"[1, 3, 102, 1146, 152, 2756, 86, 1866, 912, 3773, 12520, 1210, 568, 86, 3880]","[1, 6964, 617, 18118, 339, 434, 23139, 5585, 706, 3990, 397, 839, 3990, 2, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 13536, 21768, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 46455, 22054, 9989, 3184, 2922, 2386, 3958, 5854, 2, 0, 0, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]"
26/4/2020,"[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 1079, 3, 167, 813, 1145, 731, 2, 0, 0, 0, 0, 0, 0, 0]","[1, 3, 24, 58, 10, 416, 2859, 67, 4452, 4030, 4140, 556, 2, 0, 0]","[1, 481, 411, 13800, 5, 24, 471, 727, 2, 0, 0, 0, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 731, 586, 4516, 3648, 422, 5811, 1272, 2497, 2, 0, 0, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 143, 77, 46557, 10378, 152, 15707, 2, 0, 0, 0, 0, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]"
27/4/2020,"[1, 46558, 7, 84, 383, 7187, 67, 126, 1833, 3, 1079, 7187, 5789, 4, 1985]","[1, 28866, 415, 37284, 9494, 37284, 3166, 6939, 247, 34783, 1282, 37284, 586, 1296, 78]","[1, 7391, 1661, 1481, 19728, 15259, 3, 2, 0, 0, 0, 0, 0, 0, 0]","[1, 475, 5945, 788, 503, 42, 1272, 36, 1857, 46559, 3383, 6871, 46560, 2959, 160]","[1, 9502, 813, 550, 162, 126, 4, 67, 2098, 149, 31711, 149, 31711, 9727, 266]","[1, 481, 4535, 67, 64, 1625, 2194, 19, 33, 1342, 263, 739, 1507, 123, 2]","[1, 19, 7092, 731, 186, 67, 5137, 2, 0, 0, 0, 0, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]"
28/4/2020,"[1, 3583, 183, 36, 197, 2227, 6637, 5945, 2, 0, 0, 0, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 177, 2358, 4898, 430, 5942, 816, 2, 0, 0, 0, 0, 0, 0, 0]","[1, 27, 24, 358, 1048, 77, 31, 1146, 749, 974, 34634, 1592, 2, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 3, 6605, 661, 1542, 3121, 617, 41135, 319, 2, 0, 0, 0, 0, 0]","[1, 3121, 237, 46564, 86, 952, 65, 947, 720, 277, 755, 4190, 2, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 36, 850, 1272, 7971, 12421, 1864, 62, 1397, 2, 0, 0, 0, 0, 0]"
29/4/2020,"[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 10918, 418, 4477, 4944, 1341, 15612, 339, 340, 339, 340, 79, 83, 353, 277]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 1154, 140, 10184, 83, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 481, 4535, 67, 474, 64, 2861, 2194, 19, 33, 2, 0, 0, 0, 0]","[1, 3, 1166, 14327, 712, 539, 2052, 2, 0, 0, 0, 0, 0, 0, 0]","[1, 4, 1394, 4722, 809, 4, 553, 43534, 517, 2, 0, 0, 0, 0, 0]"
30/4/2020,"[1, 295, 43, 706, 1756, 201, 3, 1535, 788, 9860, 587, 510, 3206, 5338, 43]","[1, 916, 84, 14, 2013, 262, 228, 84, 30203, 1111, 194, 2516, 2779, 1018, 30203]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 5, 1658, 67, 11115, 760, 4801, 9, 2309, 9, 635, 8956, 510, 637, 4707]","[1, 23, 94, 2779, 86, 5791, 84, 2, 0, 0, 0, 0, 0, 0, 0]","[1, 419, 1723, 4461, 8915, 383, 2461, 55, 384, 84, 774, 2, 0, 0, 0]","[1, 1351, 788, 65, 1351, 5317, 1356, 816, 6842, 2, 0, 0, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]"
1/5/2020,"[1, 8053, 968, 7, 1565, 3, 8053, 6690, 670, 453, 411, 682, 674, 105, 352]","[1, 3, 24, 32, 4849, 4954, 4, 1642, 266, 2585, 6854, 7416, 5138, 6480, 20560]","[1, 430, 595, 1384, 1295, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 5, 2244, 788, 277, 1987, 2605, 8848, 2, 0, 0, 0, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 23, 94, 23974, 81, 3299, 5, 2089, 91, 102, 277, 67, 1020, 144, 434]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 1194, 617, 365, 2497, 430, 293, 2959, 2281, 2, 0, 0, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]"
2/5/2020,"[1, 4, 1642, 1197, 2737, 620, 4764, 1056, 74, 2737, 127, 1197, 21546, 1507, 835]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 3, 3967, 67, 557, 13570, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 1341, 140, 1052, 7532, 8301, 634, 41079, 12659, 360, 1208, 1967, 81, 2767, 5049]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 9071, 43449, 8760, 105, 4733, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 9071, 43449, 8760, 105, 4733, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
3/5/2020,"[1, 77, 4, 152, 1725, 1095, 10378, 15707, 2, 0, 0, 0, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 5, 206, 1090, 67, 46567, 340, 6220, 1169, 5, 40, 2, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 4212, 4213, 809, 371, 3866, 46568, 2, 0, 0, 0, 0, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]"
4/5/2020,"[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 32161, 471, 1940, 1272, 3944, 503, 10816, 321, 2, 0, 0, 0, 0, 0]","[1, 1203, 206, 2218, 47, 5339, 5261, 510, 5811, 2, 0, 0, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 5, 40838, 474, 1584, 30456, 3318, 1213, 3913, 2, 0, 0, 0, 0, 0]","[1, 1269, 67, 46569, 1722, 2163, 55, 384, 1215, 2, 0, 0, 0, 0, 0]","[1, 3, 28, 126, 34, 406, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]"
5/5/2020,"[1, 471, 415, 8253, 5, 711, 517, 40, 2, 0, 0, 0, 0, 0, 0]","[1, 14120, 925, 143, 77, 3, 152, 2, 0, 0, 0, 0, 0, 0, 0]","[1, 481, 2473, 16, 126, 55, 2176, 4935, 474, 564, 64, 670, 416, 942, 481]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 4851, 198, 1180, 176, 1181, 197, 48, 2585, 20385, 708, 518, 562, 1682, 4]"
6/5/2020,"[1, 5, 19, 33, 2135, 67, 474, 422, 40, 2, 0, 0, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 4, 4316, 29711, 24, 112, 2135, 1732, 40, 597, 177, 212, 58, 2, 0]","[1, 406, 1150, 1608, 1492, 19209, 26667, 3, 2, 0, 0, 0, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 634, 2430, 35244, 90, 1983, 82, 637, 22026, 5, 55, 3, 1010, 912, 1398]"
7/5/2020,"[1, 2088, 3, 47, 856, 67, 418, 99, 306, 307, 1594, 2194, 19, 5343, 3805]","[1, 4, 4, 6, 14095, 837, 6, 1001, 561, 562, 4, 708, 561, 562, 141]","[1, 41135, 319, 143, 3680, 406, 2416, 1732, 4, 2, 0, 0, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 2779, 305, 677, 186, 222, 67, 649, 674, 808, 1047, 1507, 84, 4764, 3234]","[1, 17841, 752, 14, 3817, 17841, 13280, 55, 4777, 7297, 34634, 177, 17841, 22843, 471]","[1, 5, 3628, 67, 40, 326, 5117, 739, 837, 1571, 127, 13609, 19, 6554, 1571]","[1, 46468, 3459, 62, 339, 340, 1132, 1356, 384, 5676, 5068, 2, 0, 0, 0]","[1, 84, 3567, 28, 9017, 1490, 1297, 2, 0, 0, 0, 0, 0, 0, 0]"
