date,adj_close,volume,num_trades_USDT,close_BTC,num_trades_BTC,close_BNB,num_trades_BNB,close_XRP,num_trades_XRP
1/10/2019,-1.0589333136385546,-1.0833557996329741,-1.0092390508362985,-1.1943012857487434,-0.6054303639141094,-0.6180135148480282,-0.608814752401111,1.8468208787109974,-0.3728288375607874
2/10/2019,-1.0564148634245476,-1.2145763601389556,-1.122873170696695,-1.1768750484200974,-0.9133036617641207,-0.6678778608476359,-0.7432146497894012,1.827152293603967,-0.39312439096298574
3/10/2019,-1.060533335400479,-1.2100928074686985,-1.1158271971771188,-1.191623816992519,-0.9489701138661002,-0.6349325722641886,-0.7526663372930739,1.8540250697676428,-0.5020254343156376
4/10/2019,-1.05919891965882,-1.2230589644397143,-1.133954680464237,-1.1762397168508236,-0.9491438018606684,-0.6455348839695664,-0.7809904106647357,1.9143573110610694,-0.46893657487781226
5/10/2019,-1.0596723194223188,-1.2633561673270908,-1.1328694676590216,-1.171610872560402,-0.9089388069441029,-0.6429903291602757,-0.808043929322789,1.907816362990592,-0.4983927671697188
6/10/2019,-1.0621326958058566,-1.261821578205485,-1.0943950352455472,-1.172881535698949,-0.7955432014468925,-0.6580121307975793,-0.740952442616391,2.0563370509964725,-0.3594037633258702
7/10/2019,-1.0560592777910263,-1.0669086482883028,-1.0229861343309368,-1.159040383654061,-0.548052912491107,-0.6476107049981981,-0.668654780498134,2.131123415298787,0.10802573312398199
8/10/2019,-1.055435120868564,-1.1039091289255614,-1.0544304126534825,-1.1526416871349485,-0.5848898706434373,-0.6562041576436094,-0.6725904011963846,2.1351486141113885,-0.2812224486637054
9/10/2019,-1.0470118313025643,-0.9451698995930496,-0.9874114031885406,-1.134716260716159,-0.21716973118678035,-0.5777247303675932,-0.11413512085643138,1.9523908657505953,-0.03957111243519588
10/10/2019,-1.048232606559798,-1.0148780874143966,-1.038229735775624,-1.1417956696309215,-0.5743100062786537,-0.5855816013576834,-0.5746647208304642,1.8566094303689156,-0.2948054649484451
11/10/2019,-1.055025508757181,-0.9412156220475593,-0.988776619880816,-1.1629431347224557,-0.4547371494963662,-0.5866306722001103,-0.5689007409101916,2.0070054950943037,-0.29575311724738046
12/10/2019,-1.0563280762578093,-1.1011640913052696,-1.087888504242849,-1.1732899631363392,-0.8211584048197307,-0.49853104209247756,-0.6391841089702889,2.086137244478404,-0.4505363260734846
13/10/2019,-1.05539507404824,-1.1756621120957442,-1.0963155138833482,-1.162897753896079,-0.8859666817494762,-0.38282076023841954,-0.37159289062860446,2.126229139469828,-0.42076424968193293
14/10/2019,-1.051743969666264,-1.1224822921880606,-1.0797573179180573,-1.140298102360491,-0.8376210060440193,-0.4278861651503298,-0.5034516785896777,2.262811453724698,-0.11948978964540882
15/10/2019,-1.055895076785422,-1.077954964448602,-1.0294214779047213,-1.1517794514337916,-0.6375550912572856,-0.3369294910463007,-0.35501370107298186,2.27717409494239,-0.13670547307606734
16/10/2019,-1.0599249150273529,-1.0818907551654355,-1.0368297163403244,-1.1647583677775228,-0.7473561104321282,-0.36581242019737165,-0.5104242349448461,2.3384668950433696,-0.10890767230729761
17/10/2019,-1.0584192288643466,-1.1752652100244398,-1.0649186938467448,-1.1593580494386977,-0.8712409604708694,-0.29996648434292095,-0.5929793021900398,2.5153698087676513,0.0600113499779252
18/10/2019,-1.061712569993618,-1.0941239680079609,-1.0549255607701478,-1.1687972613250477,-0.8766026333466698,-0.28146266033500933,-0.6349695860178316,2.5109100714468706,-0.26921885287719116
19/10/2019,-1.0622418891345637,-1.1934489705765967,-1.0736700017745169,-1.174469864622133,-0.9507145454637198,-0.2686729243198908,-0.6970408321485083,2.4988802159046637,-0.39233468071387295
20/10/2019,-1.0602829637469513,-1.1690154622716464,-1.0772989787062428,-1.1885379207989046,-0.9799923000263653,-0.27802527927684473,-0.6797179032483345,2.4561124785207715,-0.35782434282764464
21/10/2019,-1.0607413458594164,-1.1675737962820796,-1.0732238938866585,-1.1922591485617926,-0.8640744427819473,-0.2893418519813217,-0.7103661620717191,2.459451563899407,-0.365879387368595
22/10/2019,-1.062699358799183,-1.150432632280895,-1.0809200459236452,-1.186768068570214,-0.8256063278110637,-0.25637424274165255,-0.6687167587768466,2.4964788188857825,-0.29535826212282407
23/10/2019,-1.0700961437912149,-0.892629661316221,-0.8980316313304216,-1.168888022977801,-0.2574577942746611,-0.3381571271385023,-0.4618642535735178,2.4705666015296597,0.1371660413162434
24/10/2019,-1.0702711880550047,-1.1200944260091332,-1.0230241009596905,-1.1736983905737295,-0.6819134947396119,-0.2768869258095306,-0.638471358765094,2.562002651829553,-0.23123378989486665
25/10/2019,-1.055807537092082,-0.8208211244820663,-0.8531788052862934,-1.204239686725237,-0.2809056735413658,-0.3432462367570837,-0.29446092277076397,2.37679776555428,-0.06191991248508744
26/10/2019,-1.0570687694348875,-0.4808789055173551,-0.6844820001327013,-1.273309304470548,0.3001863914163353,-0.2791413120879373,-0.10254518273717371,2.359118909405751,0.4028245691177813
27/10/2019,-1.0537756338118875,-0.77605771442045,-0.86065823115081,-1.2800710476006738,-0.3880938211457481,-0.29195336875927763,-0.21178189896814506,2.3294559386106135,0.08496619384988892
28/10/2019,-1.0549559176079553,-0.8161093609753624,-0.919304017032654,-1.2600581031685567,-0.4323389498490083,-0.18463565364463436,-0.213610258190167,2.325796666962794,-0.32647284593786746
29/10/2019,-1.0492168642753925,-0.7949654095126565,-0.9390814667277018,-1.2367777392373185,-0.518314507160259,-0.2036974940580921,-0.43288940827537364,2.245887322353531,-0.09177095990155038
30/10/2019,-1.053439387439468,-0.8084585192054828,-0.967390334292322,-1.2476691375677222,-0.5669924555509767,-0.18965780129455012,-0.48132543308927667,2.298901020351319,-0.24734387897676727
31/10/2019,-1.0539813635248583,-0.8942922145666616,-1.0115391957616384,-1.2512088420251035,-0.717353397283459,-0.19418889450758509,-0.5307531103625814,2.31978173919169,-0.41326200231536153
1/11/2019,-1.053979140320647,-0.9395431004148749,-1.0313198093424158,-1.2566545411903054,-0.7536164298885206,-0.19358623678959522,-0.6441733604066538,2.270221478811532,-0.4433499628065583
2/11/2019,-1.054012151353527,-1.043058701766601,-1.1064399482177192,-1.2621002403555073,-0.9875666069199256,-0.16939064544511234,-0.7835315200919526,2.3056249320041875,-0.5262695389633998
3/11/2019,-1.055133619254661,-0.9772609471303493,-1.1019899429391902,-1.2597858182102966,-0.9819557295301795,-0.15385546871470632,-0.8204395850653106,2.2831890227134934,-0.5918944606646716
4/11/2019,-1.0521966162855125,-0.8018993417961016,-1.042251034537807,-1.2583790125926193,-0.725509181376226,-0.15454740905758368,-0.5904072036234665,2.2953789713902926,-0.44113877410904256
5/11/2019,-1.0499928604407505,-0.8535525083724562,-0.9838172289998389,-1.2356432185779014,-0.6924631524966447,-0.18907746423278182,-0.6902542106294778,2.2701299970203372,-0.35087489263545224
6/11/2019,-1.0482817980355608,-0.8406053328956629,-1.0224988959285952,-1.2268847190872016,-0.706667809791547,-0.21845144782073359,-0.7447021284785038,2.339221619820732,-0.30143903104099246
7/11/2019,-1.050984986431013,-0.9458427291314321,-1.0339347608978402,-1.2362331693207982,-0.7742626462863211,-0.19086311673052986,-0.7227308286748844,2.185532210612306,0.10099731190687827
8/11/2019,-1.053798610160349,-0.9364923253162958,-1.010169233240769,-1.2052834457319006,-0.6578916899256385,-0.24728973565936077,-0.7491955536851679,2.0485610987448557,-0.3399768911976959
9/11/2019,-1.0531878866223898,-1.1223943990041976,-1.0977819749189672,-1.2030144044130664,-0.8900370221439219,-0.2528698997148227,-0.8435574830251134,2.0854968719400357,-0.6857120382592693
10/11/2019,-1.0498634953637176,-0.9779914482725878,-1.0653727114489269,-1.2068717746550846,-0.6989273665553561,-0.21847376847695546,-0.6635105833649875,1.9988864861257036,-0.5875510542945512
11/11/2019,-1.0528434416706762,-1.0636682392203185,-1.0731701078292573,-1.19448280905425,-0.858440910436388,-0.208697321051786,-0.7482348903651225,2.0124486616704353,-0.6382504522875915
12/11/2019,-1.051831771660336,-1.0720109433098541,-1.0788508646565582,-1.1928944801310661,-0.8132895835005982,-0.13193658430485203,-0.6818871430032757,1.952939756497768,-0.6286159872484156
13/11/2019,-1.0507741026207507,-1.1159585697911738,-1.133992647092991,-1.183046840807326,-0.9727276108622526,-0.09709403994254769,-0.6722805098028215,1.9294518066083257,-0.5978172875330173
14/11/2019,-1.0524623246852662,-1.0641340935998247,-1.0950214846199864,-1.1849982163415234,-0.8257951191095073,-0.06091225620693272,-0.6866284813247903,1.9363129409479873,-0.600265389305267
15/11/2019,-1.0565563496351273,-0.9718356058380129,-1.0276275546961,-1.1913515320342591,-0.5715763082771892,-0.11675853807399562,-0.6416942292581496,1.9329052442259553,-0.4744645466216017
16/11/2019,-1.0544436113971163,-1.1701119676795408,-1.134048015093257,-1.1808685611412453,-0.890422156392747,-0.16642199816760672,-0.7278130475293182,1.9088684035893397,-0.6175600437608367
