date,tok_text_1,tok_text_2,tok_text_3,tok_text_4,tok_text_5,tok_text_6,tok_text_7,tok_text_8,tok_text_9,tok_text_10
31/3/2020,"[1, 84, 197, 3583, 84, 657, 366, 1019, 550, 368, 1966, 334, 47, 1904, 19311]","[1, 393, 2391, 28, 83, 217, 94, 328, 2296, 5, 6, 471, 765, 2434, 5491]","[1, 1414, 30092, 94, 352, 5, 6, 84, 431, 3968, 364, 30093, 155, 155, 1155]","[1, 19505, 197, 65, 749, 87, 277, 87, 197, 2, 0, 0, 0, 0, 0]","[1, 471, 84, 354, 1826, 237, 868, 2, 0, 0, 0, 0, 0, 0, 0]","[1, 308, 15482, 197, 2874, 195, 14, 332, 1541, 585, 19, 24, 657, 386, 2]","[1, 3379, 140, 13, 340, 6059, 340, 6060, 2, 0, 0, 0, 0, 0, 0]","[1, 3811, 13, 1469, 237, 28, 1853, 7815, 236, 2, 0, 0, 0, 0, 0]","[1, 2103, 23047, 25801, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 30, 19, 33, 1553, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1/4/2020,"[1, 5, 1166, 3467, 201, 3318, 79, 6183, 67, 3350, 1919, 740, 30094, 1207, 2896]","[1, 3318, 1026, 600, 2826, 2590, 3091, 1281, 4685, 2368, 4686, 6002, 262, 1090, 568]","[1, 518, 84, 378, 523, 339, 340, 2013, 104, 735, 2291, 2, 0, 0, 0]","[1, 3, 3784, 67, 3980, 1535, 67, 3318, 2, 0, 0, 0, 0, 0, 0]","[1, 30096, 36, 922, 141, 2184, 1356, 2, 0, 0, 0, 0, 0, 0, 0]","[1, 1627, 4681, 861, 83, 28, 49, 566, 1567, 167, 327, 2, 0, 0, 0]","[1, 792, 28, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 9444, 5011, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 23, 5, 43, 706, 698, 759, 27, 952, 471, 355, 483, 2, 0, 0]","[1, 564, 568, 3459, 119, 1169, 5, 3862, 3410, 13085, 753, 1023, 5811, 2, 0]"
2/4/2020,"[1, 3, 3683, 1571, 67, 3317, 3091, 1676, 4052, 1196, 32, 2617, 2, 0, 0]","[1, 2089, 316, 119, 23, 730, 1451, 999, 8193, 609, 352, 517, 555, 3106, 561]","[1, 5755, 1601, 664, 198, 15349, 81, 148, 1995, 3983, 152, 20361, 664, 24, 498]","[1, 1672, 81, 84, 197, 4171, 371, 496, 14327, 517, 609, 2115, 1738, 1821, 20385]","[1, 1154, 3140, 4803, 910, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 3965, 3576, 227, 84, 812, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 4737, 437, 5, 126, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1251, 357, 471, 6133, 140, 1982, 634, 9131, 612, 2, 0, 0, 0, 0]","[1, 23, 94, 730, 2089, 1451, 3152, 4217, 8847, 2, 0, 0, 0, 0, 0]","[1, 16873, 84, 140, 1052, 740, 1298, 1169, 67, 2705, 2, 0, 0, 0, 0]"
3/4/2020,"[1, 2906, 5, 987, 703, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 816, 30098, 352, 6, 987, 30099, 340, 1519, 306, 1541, 6660, 14095, 9602, 2]","[1, 5, 4065, 600, 2933, 517, 119, 2, 0, 0, 0, 0, 0, 0, 0]","[1, 2232, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1600, 1534, 6886, 5, 792, 568, 30, 2, 0, 0, 0, 0, 0, 0]","[1, 13844, 1914, 84, 381, 3928, 339, 434, 3935, 6949, 2, 0, 0, 0, 0]","[1, 84, 197, 5258, 19, 30100, 8915, 352, 712, 987, 3932, 2, 0, 0, 0]","[1, 2779, 27542, 130, 80, 2134, 2165, 3846, 13718, 2, 0, 0, 0, 0, 0]","[1, 84, 19, 65, 2730, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 5, 119, 3186, 119, 352, 10128, 13410, 980, 2, 0, 0, 0, 0, 0]"
4/4/2020,"[1, 183, 132, 129, 645, 67, 5, 4140, 4231, 3659, 563, 2, 0, 0, 0]","[1, 224, 176, 2590, 2165, 19, 684, 637, 614, 3846, 84, 176, 2309, 2, 0]","[1, 84, 349, 179, 471, 523, 3940, 493, 5547, 308, 1425, 366, 2443, 1642, 2]","[1, 84, 349, 179, 471, 82, 3940, 493, 5547, 308, 1425, 366, 2443, 1642, 2]","[1, 5, 12421, 1875, 295, 4313, 2165, 7, 703, 749, 7510, 64, 5140, 15490, 7674]","[1, 1996, 4782, 1817, 195, 7065, 6338, 4052, 34, 1315, 4050, 2145, 2195, 2060, 3414]","[1, 1154, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 5, 12544, 1557, 1012, 3885, 329, 6, 140, 2, 0, 0, 0, 0, 0]","[1, 2391, 529, 5, 28, 85, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 564, 517, 1468, 13665, 84, 4339, 1362, 566, 843, 134, 2, 0, 0, 0]"
5/4/2020,"[1, 79, 7088, 3206, 702, 84, 418, 702, 739, 80, 6570, 1005, 2, 0, 0]","[1, 384, 517, 1470, 1865, 880, 84, 43, 4926, 4863, 8724, 2481, 4863, 22494, 7647]","[1, 79, 84, 1966, 334, 353, 819, 165, 31, 368, 1844, 176, 2004, 176, 4737]","[1, 84, 19, 4128, 30101, 2670, 30102, 167, 2, 0, 0, 0, 0, 0, 0]","[1, 28, 157, 1001, 1542, 217, 4533, 1778, 2802, 691, 79, 20399, 30103, 336, 2543]","[1, 277, 3205, 5, 5489, 10471, 10472, 5, 2216, 4799, 4734, 2, 0, 0, 0]","[1, 471, 727, 4227, 21520, 1080, 431, 5, 2, 0, 0, 0, 0, 0, 0]","[1, 1982, 4744, 1725, 6020, 3910, 30105, 1982, 3659, 201, 1725, 6020, 4380, 2560, 2]","[1, 7, 2528, 14, 5, 30106, 4701, 4702, 30107, 1813, 2, 0, 0, 0, 0]","[1, 83, 25, 2180, 3501, 1716, 1111, 2085, 2, 0, 0, 0, 0, 0, 0]"
6/4/2020,"[1, 8596, 415, 1682, 518, 2234, 3188, 366, 1195, 157, 2, 0, 0, 0, 0]","[1, 308, 415, 2034, 4350, 84, 816, 2, 0, 0, 0, 0, 0, 0, 0]","[1, 1261, 366, 84, 141, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 355, 27, 24, 58, 79, 3317, 4952, 975, 1665, 2636, 2, 0, 0, 0]","[1, 5926, 1751, 1974, 55, 197, 5276, 2679, 1214, 140, 952, 3415, 2715, 84, 1987]","[1, 1582, 3068, 762, 176, 1186, 587, 690, 3261, 2, 0, 0, 0, 0, 0]","[1, 155, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1336, 514, 2114, 13, 2176, 357, 703, 2, 0, 0, 0, 0, 0, 0]","[1, 602, 30, 119, 84, 2474, 212, 5, 152, 237, 13, 58, 1146, 2, 0]","[1, 1970, 358, 2860, 30108, 1723, 486, 2, 0, 0, 0, 0, 0, 0, 0]"
7/4/2020,"[1, 197, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 10813, 5275, 518, 1797, 2386, 1794, 661, 86, 816, 353, 10918, 418, 3880, 1172]","[1, 3769, 892, 432, 1182, 1284, 12421, 214, 3141, 1239, 1239, 3196, 1133, 460, 31138]","[1, 29687, 1534, 461, 811, 84, 82, 353, 3958, 5295, 2, 0, 0, 0, 0]","[1, 42, 2962, 170, 1643, 706, 30109, 30, 2, 0, 0, 0, 0, 0, 0]","[1, 518, 51, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 471, 21192, 4633, 30110, 4924, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 5, 31138, 1530, 237, 55, 12399, 1343, 2, 0, 0, 0, 0, 0, 0]","[1, 1329, 5, 237, 13, 704, 4575, 2, 0, 0, 0, 0, 0, 0, 0]","[1, 23, 6653, 67, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
8/4/2020,"[1, 5908, 5000, 31138, 2566, 1251, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 3337, 3783, 22340, 84, 1983, 3303, 91, 4254, 1565, 152, 2, 0, 0, 0]","[1, 3846, 2594, 5208, 1587, 961, 71, 1595, 2, 0, 0, 0, 0, 0, 0]","[1, 47, 1440, 58, 84, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 2150, 27, 79, 3536, 30111, 2641, 130, 132, 1926, 4990, 11175, 5594, 2, 0]","[1, 176, 1778, 730, 1076, 355, 13707, 25781, 10367, 661, 355, 27, 155, 2765, 792]","[1, 887, 162, 192, 72, 84, 48, 1454, 2189, 949, 61, 2, 0, 0, 0]","[1, 957, 197, 4017, 2478, 566, 383, 6004, 2052, 3312, 2, 0, 0, 0, 0]","[1, 5, 23313, 30112, 30113, 30114, 30115, 2, 0, 0, 0, 0, 0, 0, 0]","[1, 3644, 1535, 819, 28, 690, 4625, 306, 8825, 9356, 1297, 1695, 1334, 690, 31138]"
9/4/2020,"[1, 13683, 3292, 490, 1076, 886, 788, 2, 0, 0, 0, 0, 0, 0, 0]","[1, 1324, 28, 680, 949, 82, 22253, 312, 66, 407, 461, 144, 836, 21760, 1203]","[1, 121, 1767, 1196, 5, 9407, 6597, 4516, 3648, 22, 21, 2, 0, 0, 0]","[1, 9728, 30117, 20057, 3946, 418, 13, 2626, 1547, 2097, 165, 268, 1891, 83, 23147]","[1, 846, 531, 28, 141, 30118, 83, 217, 2, 0, 0, 0, 0, 0, 0]","[1, 84, 1541, 2638, 2725, 183, 354, 26529, 9097, 3045, 15362, 2, 0, 0, 0]","[1, 614, 615, 4017, 277, 13, 566, 2, 0, 0, 0, 0, 0, 0, 0]","[1, 101, 4633, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 5, 40, 4937, 2779, 2406, 3954, 339, 340, 5446, 30119, 30120, 1870, 152, 1169]","[1, 5274, 4292, 765, 3170, 141, 5370, 446, 2, 0, 0, 0, 0, 0, 0]"
10/4/2020,"[1, 718, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 426, 609, 1159, 472, 10045, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 5, 30121, 1214, 141, 30122, 203, 1665, 9436, 2286, 6338, 412, 413, 12421, 4898]","[1, 30123, 62, 5, 152, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 3303, 4801, 3457, 960, 4802, 4803, 4804, 2145, 2, 0, 0, 0, 0, 0]","[1, 548, 1146, 3650, 3156, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 30123, 62, 339, 434, 5, 152, 2, 0, 0, 0, 0, 0, 0, 0]","[1, 93, 1565, 12472, 94, 2018, 13267, 1608, 644, 5547, 5, 84, 1679, 2, 0]","[1, 93, 1565, 12472, 94, 2018, 13267, 1608, 644, 5547, 5, 84, 1679, 2, 0]","[1, 1601, 5295, 518, 684, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
11/4/2020,"[1, 700, 1669, 5, 13, 140, 2071, 945, 32, 3738, 3244, 1284, 658, 130, 2044]","[1, 1979, 5, 57, 186, 568, 31, 9407, 5862, 2, 0, 0, 0, 0, 0]","[1, 4816, 431, 1624, 4817, 321, 1914, 2, 0, 0, 0, 0, 0, 0, 0]","[1, 975, 30, 85, 156, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 19232, 5, 48, 873, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 3201, 58, 237, 947, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 277, 67, 773, 101, 366, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 30126, 4429, 1158, 471, 194, 517, 28, 194, 1095, 1096, 9537, 2705, 2, 0]","[1, 5, 40, 431, 12799, 846, 422, 1725, 1859, 1277, 1571, 2013, 152, 1619, 11455]","[1, 9715, 5, 1113, 4266, 1770, 323, 663, 674, 21883, 894, 144, 105, 518, 98]"
12/4/2020,"[1, 431, 5, 1787, 471, 48, 5306, 1090, 1512, 105, 9125, 598, 2705, 1624, 568]","[1, 10919, 617, 30130, 5, 461, 748, 168, 83, 6587, 635, 1536, 155, 3950, 1826]","[1, 120, 22248, 306, 307, 2165, 3846, 13707, 13, 2913, 773, 336, 182, 748, 31138]","[1, 5, 702, 2908, 711, 5, 2562, 830, 2454, 5, 702, 5, 2562, 873, 91]","[1, 67, 474, 13, 562, 1440, 67, 13707, 923, 105, 8640, 1096, 4816, 368, 635]","[1, 7257, 212, 30133, 10067, 30133, 237, 4696, 493, 1983, 339, 434, 2985, 2119, 7257]","[1, 949, 5, 152, 155, 67, 649, 378, 1654, 700, 5004, 5, 6, 84, 140]","[1, 12421, 4824, 1298, 5, 4825, 397, 4826, 2, 0, 0, 0, 0, 0, 0]","[1, 9039, 5, 1043, 13707, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 461, 2164, 2964, 2705, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
13/4/2020,"[1, 13, 140, 5816, 1783, 705, 14, 32, 2013, 31, 1022, 14, 1110, 881, 84]","[1, 415, 2806, 140, 947, 11, 19, 16916, 16916, 3780, 1375, 162, 434, 340, 749]","[1, 5, 4140, 1154, 1454, 968, 973, 674, 6973, 1589, 169, 12592, 9198, 702, 368]","[1, 2779, 2052, 4837, 4838, 474, 7, 2348, 13, 3461, 2844, 2, 0, 0, 0]","[1, 1621, 2203, 3064, 493, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 183, 430, 84, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 84, 2434, 443, 77, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 23, 203, 1504, 8344, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 22276, 269, 4542, 120, 30135, 28, 2, 0, 0, 0, 0, 0, 0, 0]","[1, 3, 2621, 2389, 3074, 10, 127, 2, 0, 0, 0, 0, 0, 0, 0]"
14/4/2020,"[1, 120, 30136, 422, 305, 84, 61, 10053, 4789, 13, 1112, 3350, 5, 411, 3478]","[1, 336, 120, 28, 13169, 471, 3637, 120, 4128, 2580, 1495, 3637, 19637, 353, 6427]","[1, 229, 2852, 4846, 339, 340, 148, 4707, 1415, 1889, 148, 1415, 1889, 572, 740]","[1, 84, 1831, 4232, 3846, 14590, 114, 486, 7674, 406, 1150, 4142, 3846, 703, 1505]","[1, 5, 711, 186, 31, 5, 24, 2516, 1302, 344, 11857, 5290, 12507, 4234, 488]","[1, 1643, 2874, 195, 198, 42, 706, 2347, 599, 162, 2396, 55, 11560, 3192, 2195]","[1, 23, 12421, 1983, 5, 104, 140, 72, 157, 6049, 1158, 850, 1315, 141, 2]","[1, 4144, 2969, 8165, 637, 13726, 2320, 1642, 1342, 809, 1643, 162, 1519, 1642, 1262]","[1, 762, 176, 15361, 1926, 1203, 84, 7772, 1726, 4849, 11427, 657, 1203, 1894, 162]","[1, 967, 2164, 8477, 1043, 337, 4869, 5, 2, 0, 0, 0, 0, 0, 0]"
15/4/2020,"[1, 3, 590, 714, 22917, 617, 4, 4860, 319, 22447, 620, 30142, 68, 2705, 661]","[1, 2779, 176, 79, 1635, 2459, 3846, 3612, 702, 9611, 677, 5824, 1337, 1745, 176]","[1, 120, 156, 422, 3261, 127, 1690, 2841, 762, 176, 306, 307, 5547, 2103, 4359]","[1, 5, 43, 41, 1624, 566, 6604, 3773, 856, 1971, 1277, 5, 42, 703, 186]","[1, 1565, 2880, 2765, 112, 418, 5, 264, 119, 14395, 397, 15573, 1301, 4462, 11632]","[1, 1927, 306, 4858, 2984, 1535, 294, 176, 120, 31138, 2556, 2672, 1303, 30145, 1994]","[1, 1026, 6407, 1047, 19, 1541, 269, 1864, 1535, 517, 2, 0, 0, 0, 0]","[1, 461, 152, 4017, 3205, 881, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 4349, 3118, 214, 846, 737, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 987, 3932, 352, 1203, 30146, 6899, 19288, 987, 1335, 1791, 987, 988, 6236, 1798]"
16/4/2020,"[1, 7971, 7554, 2318, 3168, 3169, 4350, 3196, 673, 2080, 8741, 16132, 6689, 8151, 30147]","[1, 481, 4736, 355, 19, 33, 21706, 1010, 481, 320, 8, 664, 3990, 10341, 2103]","[1, 79, 4031, 38, 1858, 611, 683, 5, 43, 1155, 4576, 3947, 30151, 16123, 564]","[1, 18946, 3780, 3087, 861, 2907, 155, 1875, 2911, 1894, 518, 2846, 1512, 4818, 3287]","[1, 6018, 36, 1724, 788, 203, 9252, 8488, 7417, 1535, 2, 0, 0, 0, 0]","[1, 779, 296, 730, 471, 587, 843, 2, 0, 0, 0, 0, 0, 0, 0]","[1, 1079, 5, 237, 3, 371, 186, 471, 222, 152, 2, 0, 0, 0, 0]","[1, 3, 3486, 5, 212, 47, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 3846, 4707, 1174, 74, 30153, 340, 5, 4609, 2, 0, 0, 0, 0, 0]","[1, 9990, 1783, 3083, 30123, 84, 2141, 2, 0, 0, 0, 0, 0, 0, 0]"
17/4/2020,"[1, 4156, 7511, 46, 213, 17355, 3156, 40, 79, 2621, 4232, 5, 43, 1297, 2]","[1, 23, 2203, 471, 28, 128, 3888, 3, 5790, 585, 2, 0, 0, 0, 0]","[1, 5, 4116, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 11824, 46, 1564, 1725, 353, 5, 18, 1466, 2, 0, 0, 0, 0, 0]","[1, 6446, 527, 1154, 72, 84, 48, 523, 2962, 386, 2874, 3576, 30, 5226, 55]","[1, 30154, 2271, 13, 2328, 12655, 30155, 2, 0, 0, 0, 0, 0, 0, 0]","[1, 159, 84, 371, 212, 765, 7393, 4890, 1281, 517, 675, 1560, 3607, 152, 868]","[1, 20385, 1821, 1001, 13010, 922, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 2390, 2576, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 5, 609, 1736, 134, 2865, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
18/4/2020,"[1, 4385, 203, 67, 1239, 691, 7038, 4385, 308, 48, 2071, 7481, 417, 86, 4839]","[1, 1705, 28, 794, 30157, 1006, 1492, 4388, 2779, 3476, 24983, 486, 1642, 3077, 600]","[1, 67, 1203, 377, 23, 29693, 836, 1939, 197, 291, 1571, 1415, 2852, 418, 176]","[1, 5, 22, 4347, 300, 301, 674, 663, 1249, 481, 663, 460, 2, 0, 0]","[1, 430, 3643, 1938, 605, 3, 4990, 1293, 3182, 2, 0, 0, 0, 0, 0]","[1, 27, 371, 261, 1068, 67, 2903, 383, 81, 5, 4114, 471, 5, 2, 0]","[1, 564, 517, 2085, 28215, 5, 4339, 1362, 566, 1676, 861, 99, 354, 352, 1821]","[1, 5, 1970, 4905, 1492, 619, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 411, 9210, 56, 308, 354, 3780, 6, 2386, 4799, 4734, 5, 8641, 803, 837]","[1, 23, 26, 24, 1283, 3459, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
19/4/2020,"[1, 430, 5733, 2368, 430, 639, 67, 3, 237, 5, 2717, 2, 0, 0, 0]","[1, 30160, 30161, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 167, 5, 22, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 712, 430, 1272, 4893, 544, 67, 410, 553, 561, 674, 1315, 41, 1624, 7527]","[1, 1652, 892, 13, 13, 2874, 1259, 1195, 2, 0, 0, 0, 0, 0, 0]","[1, 535, 1744, 2787, 2071, 643, 13, 1766, 3526, 13, 2216, 1534, 987, 599, 3262]","[1, 2150, 27, 3664, 1618, 84, 11193, 3388, 132, 355, 25343, 2, 0, 0, 0]","[1, 67, 19918, 119, 802, 4087, 5, 6, 13, 6190, 94, 2, 0, 0, 0]","[1, 22312, 344, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 471, 4482, 19, 773, 674, 3554, 2, 0, 0, 0, 0, 0, 0, 0]"
20/4/2020,"[1, 5, 24, 1283, 5, 2135, 67, 6, 24, 2084, 2, 0, 0, 0, 0]","[1, 839, 471, 84, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1033, 24, 58, 1495, 316, 2860, 5557, 1962, 2686, 2, 0, 0, 0, 0]","[1, 760, 11165, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 67, 7906, 25, 31138, 279, 14601, 1939, 197, 6122, 67, 31138, 279, 3094, 430]","[1, 892, 788, 13, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 372, 290, 22198, 1272, 2806, 9878, 5488, 61, 1766, 1043, 952, 3484, 9712, 2113]","[1, 5, 3542, 12817, 4953, 4031, 186, 2, 0, 0, 0, 0, 0, 0, 0]","[1, 5, 40, 1682, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 82, 81, 5833, 120, 20385, 708, 84, 812, 2, 0, 0, 0, 0, 0]"
21/4/2020,"[1, 11944, 5, 1201, 2560, 740, 2626, 67, 2670, 1351, 1647, 5, 2560, 2626, 168]","[1, 4212, 4213, 187, 5, 30165, 4368, 30166, 66, 1324, 14, 392, 947, 5917, 144]","[1, 481, 4535, 67, 64, 4535, 2194, 5643, 3, 3596, 144, 31138, 5519, 14262, 4555]","[1, 21625, 430, 2702, 12421, 1263, 855, 11892, 11985, 430, 1272, 418, 1643, 2, 0]","[1, 30167, 597, 1316, 24, 8257, 28637, 5, 19, 2, 0, 0, 0, 0, 0]","[1, 197, 5017, 1047, 418, 2907, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1010, 418, 1254, 84, 1749, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 2232, 1996, 55, 12069, 1260, 851, 858, 2244, 360, 851, 1652, 1113, 2, 0]","[1, 81, 2232, 29, 72, 43, 1652, 892, 788, 83, 3196, 30168, 892, 773, 2]","[1, 881, 1146, 518, 67, 67, 67, 67, 386, 2, 0, 0, 0, 0, 0]"
22/4/2020,"[1, 5288, 9021, 1169, 8000, 777, 45, 30, 1414, 177, 4142, 777, 45, 30, 4]","[1, 4028, 3372, 2691, 5, 195, 1010, 736, 2232, 4718, 2291, 6250, 3880, 368, 12498]","[1, 4707, 1174, 10981, 5, 1519, 50, 2593, 7, 144, 657, 674, 397, 1833, 262]","[1, 5912, 4713, 13767, 696, 2289, 13768, 4731, 2, 0, 0, 0, 0, 0, 0]","[1, 5274, 446, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 755, 65, 115, 152, 84, 19, 564, 77, 1927, 306, 4858, 423, 296, 2119]","[1, 1154, 9351, 43, 13, 339, 340, 864, 334, 6796, 2, 0, 0, 0, 0]","[1, 1927, 1864, 176, 635, 942, 826, 294, 120, 549, 236, 30176, 340, 4469, 5052]","[1, 15593, 2723, 856, 30178, 3320, 5533, 9208, 5, 140, 2, 0, 0, 0, 0]","[1, 5, 354, 471, 873, 1899, 30179, 30180, 30181, 2, 0, 0, 0, 0, 0]"
23/4/2020,"[1, 13536, 1193, 227, 794, 471, 2370, 446, 2, 0, 0, 0, 0, 0, 0]","[1, 5, 20, 4808, 30182, 1080, 84, 371, 1689, 7049, 306, 4858, 1409, 2, 0]","[1, 5185, 1355, 6, 24, 1005, 5, 40, 748, 80, 80, 74, 17, 517, 27289]","[1, 13536, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 892, 471, 4691, 30, 1259, 2270, 1284, 12421, 214, 3141, 1239, 1239, 3196, 1133]","[1, 143, 8677, 19, 62, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 548, 1146, 3650, 3156, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 84, 197, 615, 2147, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 9, 2082, 4232, 5, 13, 6072, 2, 0, 0, 0, 0, 0, 0, 0]","[1, 183, 2180, 3501, 86, 169, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
24/4/2020,"[1, 3, 24, 58, 13707, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 2907, 203, 471, 586, 9611, 5, 6, 2, 0, 0, 0, 0, 0, 0]","[1, 637, 620, 321, 3415, 4443, 430, 2, 0, 0, 0, 0, 0, 0, 0]","[1, 2198, 2964, 3780, 2139, 3478, 86, 5, 2, 0, 0, 0, 0, 0, 0]","[1, 843, 5594, 1999, 555, 19716, 4597, 892, 2, 0, 0, 0, 0, 0, 0]","[1, 5873, 84, 1216, 961, 327, 816, 546, 1880, 30183, 197, 6011, 5873, 2, 0]","[1, 3718, 5, 119, 683, 607, 71, 177, 1284, 2356, 5007, 15, 2, 0, 0]","[1, 6, 47, 25, 648, 4559, 2165, 1571, 13703, 7267, 155, 1342, 949, 2911, 523]","[1, 3850, 5, 486, 2120, 4581, 749, 2120, 20385, 1821, 460, 10018, 9289, 3356, 4089]","[1, 4002, 2439, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
25/4/2020,"[1, 30184, 1689, 27019, 1652, 1927, 306, 4858, 2841, 267, 5586, 27385, 5818, 3999, 1047]","[1, 10165, 140, 7747, 6518, 1018, 1010, 1507, 4128, 1626, 4635, 1462, 10165, 1682, 2076]","[1, 471, 84, 2047, 5747, 518, 481, 47, 265, 4671, 352, 395, 2, 0, 0]","[1, 3468, 30187, 1207, 2896, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 5, 40, 830, 80, 24, 20, 2, 0, 0, 0, 0, 0, 0, 0]","[1, 1010, 418, 277, 1172, 141, 105, 942, 6089, 843, 1507, 1340, 11343, 418, 6080]","[1, 29894, 735, 62, 5, 152, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 2907, 945, 30188, 162, 2386, 586, 140, 2, 0, 0, 0, 0, 0, 0]","[1, 5, 3536, 1618, 6889, 277, 186, 1495, 11136, 23485, 11044, 8151, 4898, 2853, 2336]","[1, 471, 84, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
26/4/2020,"[1, 1154, 1803, 848, 84, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 84, 13269, 1229, 30189, 6237, 30190, 6711, 84, 29, 212, 237, 6711, 2674, 1229]","[1, 5, 40, 100, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 683, 3680, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 4653, 3841, 2899, 366, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 24, 5, 186, 683, 67, 67, 266, 128, 1010, 518, 16187, 86, 14, 2]","[1, 5, 40, 830, 80, 24, 20, 2, 0, 0, 0, 0, 0, 0, 0]","[1, 7950, 788, 93, 1496, 3780, 30193, 30194, 1492, 2, 0, 0, 0, 0, 0]","[1, 5, 957, 661, 266, 1507, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1095, 11921, 30195, 30196, 30197, 11921, 10646, 2, 0, 0, 0, 0, 0, 0]"
