date;close;quote_asset_volume;num_trades;taker_buy_quote_asset_volume
24/3/2021;1581.84;1251031751;994542;599730061.1
25/3/2021;1585.74;1115502880;778215;569176818.7
26/3/2021;1698.84;844707873.9;650812;434412049.5
27/3/2021;1712.63;753555521.6;516929;378944599.8
28/3/2021;1687.01;592836644.6;512231;288084679.3
29/3/2021;1816.74;1148231089;846836;606329959.1
30/3/2021;1840.46;1039262033;856093;518558427.2
31/3/2021;1919.37;1387448330;1040362;700970286.1
1/4/2021;1968.05;1438751531;994836;721736727.4
2/4/2021;2133.69;1719752063;1218698;886653805.1
3/4/2021;2008.52;1601516391;1107620;755374910.2
4/4/2021;2075.69;1050448906;818926;538795778.1
5/4/2021;2107.38;1419084946;947978;712219066.9
6/4/2021;2112.21;1420490813;1106761;702230157.8
7/4/2021;1963.47;1798606574;1229155;882121983.6
8/4/2021;2080.46;1015796231;911403;508200399.3
9/4/2021;2066.87;885134116;645172;426445139.9
10/4/2021;2133.49;1405364882;1175161;708994754.5
11/4/2021;2151.36;839653140.9;830771;423496403.4
12/4/2021;2137.69;1244982957;914567;616499175.9
13/4/2021;2299.19;1745821661;1288668;890600412.5
14/4/2021;2432.6;2294753431;1554097;1168618279
15/4/2021;2514.04;1680063464;1462768;877438758
16/4/2021;2422.67;2418566593;1679215;1177128974
17/4/2021;2317.6;1504895145;1242299;739461805.3
18/4/2021;2235.64;3190809323;2113566;1562761986
19/4/2021;2161.12;1800575928;1411498;889798938.7
20/4/2021;2330.03;2181209665;1478664;1100996923
21/4/2021;2357.06;2771995884;1905822;1381898509
22/4/2021;2397.94;5508778906;3110597;2790172133
23/4/2021;2367.39;5719925452;2790382;2812376010
24/4/2021;2213.35;2246912953;1275474;1113625193
25/4/2021;2320.49;1948978895;1307545;981153774
26/4/2021;2532.6;2652330345;1852607;1348633237
27/4/2021;2666.13;1995139024;1255607;1047010127
28/4/2021;2748.24;2673547154;1587100;1332642243
29/4/2021;2757.04;2366133509;1379738;1175245479
30/4/2021;2772.42;1917297701;1382521;959914846.7
1/5/2021;2944.77;1979833188;1437394;1042474173
2/5/2021;2949.56;1672310882;1132280;861215743.6
3/5/2021;3431.04;4243786480;2502746;2199717718
4/5/2021;3239.01;6103102521;3634236;3054026100
5/5/2021;3524.26;3955994777;2224441;1957116424
6/5/2021;3489.73;3213427395;1703109;1596792939
7/5/2021;3479.53;2641740668;1382532;1297499899
8/5/2021;3910.26;4170897764;2146967;2128434949
9/5/2021;3923.95;3885039043;2289303;1946904544
10/5/2021;3945.88;6079977785;3033133;3010349054
11/5/2021;4173.45;4350260232;2290977;2169036982
12/5/2021;3823.21;6673102684;3188941;3259590092
13/5/2021;3717.91;7846531159;3943562;3869202429
14/5/2021;4075.01;4569415542;2227244;2332631768
15/5/2021;3646.68;4030586493;2055345;1932010797
16/5/2021;3582.1;4788918304;2532983;2292116233
17/5/2021;3282.51;6401071581;2885352;3143594982
18/5/2021;3375.07;4392873872;2143887;2211619487
19/5/2021;2438.92;11641524167;5548968;5659752852
20/5/2021;2768.62;7750201899;4243052;3868330693
21/5/2021;2430.98;6898701129;3676164;3393349822
22/5/2021;2294.87;3934313840;2484734;1920309768
23/5/2021;2096.39;5907260140;3761018;2862585215
24/5/2021;2648.43;5180244967;3299296;2619744996
25/5/2021;2705.11;5442737549;2976859;2703460213
26/5/2021;2884.94;4416389129;2726537;2193352742
27/5/2021;2742.23;3033719144;1732113;1493018237
28/5/2021;2412.1;3934662309;2184249;1931909199
29/5/2021;2278.74;3288804155;1887733;1625990816
30/5/2021;2385.98;2726606139;1519005;1368058965
31/5/2021;2706.15;3277131772;1849177;1660383325
1/6/2021;2634.57;3081355011;1790186;1503196036
2/6/2021;2706.22;2616566302;1349232;1299176997
3/6/2021;2857.25;2874856613;1620340;1405843557
4/6/2021;2689.51;3175186750;1775946;1551953930
5/6/2021;2627.73;2575726370;1670498;1300138730
6/6/2021;2711.92;1814112038;1336460;889529103.2
7/6/2021;2592.05;3149245177;1926275;1579210256
8/6/2021;2507.23;4201646663;2128256;2049450577
9/6/2021;2610.18;3223323188;1763686;1586470729
10/6/2021;2471.09;1874571746;978237;918906133.9
11/6/2021;2354.01;1424975262;885172;687294444
12/6/2021;2370.74;1807036944;1127302;912817435.8
13/6/2021;2509.33;1724097564;1217504;873887342.4
14/6/2021;2580.77;1730260219;1118498;871859785.4
15/6/2021;2543.54;1548303436;1044834;766423377.4
16/6/2021;2367.89;1533734359;896073;698017754.4
17/6/2021;2373.28;1338389545;961448;645226707.8
18/6/2021;2234.09;1758827533;1067542;838571112.2
19/6/2021;2164.67;1104923869;763820;550102564.6
20/6/2021;2243.47;1599009751;1035537;800346451.9
21/6/2021;1885.49;3252129522;2014010;1576559908
22/6/2021;1879.28;3158928001;1856357;1561415491
23/6/2021;1968.14;1817518229;1141790;914984412.7
24/6/2021;1989.52;1377799766;833337;676304789.2
25/6/2021;1808.82;1612556879;1041338;766594867.4
26/6/2021;1829.64;1478550577;923226;723391264.7
27/6/2021;1982.28;1299521992;1091206;662881681.8
28/6/2021;2084.41;2138998048;1657087;1109375131
29/6/2021;2165.33;1804733070;1536044;915112793.6
30/6/2021;2275.68;1973676681;1464112;988252389.9
1/7/2021;2106.41;1688043308;1414518;822709363.9
2/7/2021;2154.13;1397269246;862561;700715966.1
3/7/2021;2226.99;1248888441;922576;647377288.8
4/7/2021;2322.69;1365904900;1204553;697045137.9
5/7/2021;2196.53;1753862827;1264204;843863080
6/7/2021;2322.5;1803108194;1326163;905951763.5
7/7/2021;2316.57;1570553095;1113578;804702677.3
8/7/2021;2116.33;1926184139;1234614;941278322.1
9/7/2021;2146.99;1568646237;867603;799855032.1
10/7/2021;2110.69;1058023795;646476;517802339.2
11/7/2021;2140.45;727911535.3;479138;374053442
12/7/2021;2031.58;1126108847;725803;541195461.2
13/7/2021;1940.15;1287490852;902810;629467223.6
14/7/2021;1994.58;1342931974;936438;661765917.4
15/7/2021;1919.51;1251834410;865033;635240853.7
16/7/2021;1876.26;1097832472;721120;536656638.7
17/7/2021;1899.59;810628641.3;576008;407705129.4
18/7/2021;1891.64;1038104998;768528;515762272.1
19/7/2021;1818.73;1011627399;641063;465870373.9
20/7/2021;1786.03;1386498470;943640;638066651.1
21/7/2021;1995.5;2138345814;1304423;1096535844
22/7/2021;2024.56;1536669129;1074800;760682755
23/7/2021;2124.25;1455496732;1035643;759725736.6
24/7/2021;2184.75;1360667032;1056670;699891567.8
25/7/2021;2189.79;1154562328;941623;569308146.4
26/7/2021;2228.08;3222622416;2252910;1620304810
27/7/2021;2299.49;2025582065;1502763;1012813193
28/7/2021;2300.9;1649860557;1287050;813646516.8
29/7/2021;2382.92;1157988359;1036449;595101393.8
30/7/2021;2461.81;1824191452;1428312;938693364.9
31/7/2021;2531.05;1253810139;1007386;644275659.9
1/8/2021;2555.69;2217485597;1810440;1103204692
2/8/2021;2606.93;1887684672;1596914;907116380.7
3/8/2021;2509.04;1986976146;1701919;951417932.1
4/8/2021;2724.78;2498364634;1839302;1277999531
5/8/2021;2826.99;3553456267;2690052;1816958299
6/8/2021;2891.58;2334160884;1873337;1171841747
7/8/2021;3160.31;3673732670;2318608;1908033758
8/8/2021;3011.85;2979960615;1771162;1494356686
9/8/2021;3160.52;3453771928;2114151;1719164996
10/8/2021;3141.66;2763516347;1824522;1403643256
11/8/2021;3160.5;2351996142;1786853;1168247883
12/8/2021;3045.96;2283938415;1587719;1083322209
13/8/2021;3322.32;1867199039;1311322;975151109.2
14/8/2021;3263.16;1587713826;1014420;774933248.7
15/8/2021;3307.09;1813755248;1224556;892667696.3
16/8/2021;3146.53;2062860388;1940766;973748230
17/8/2021;3011.72;2535149205;1644472;1180969164
18/8/2021;3014.55;1902429363;1093813;950560051.1
19/8/2021;3184.12;1931520694;1297759;984487319.5
20/8/2021;3284.82;1809283029;1137843;907257350.6
21/8/2021;3223.43;1375973641;777622;691281509.8
22/8/2021;3238;1304347039;803263;642534234.5
23/8/2021;3321.28;2000534992;1520784;1023003561
24/8/2021;3170.62;1758604482;984324;833541906.1
25/8/2021;3226.87;1534476278;1031704;754272690.5
26/8/2021;3093.2;1382397989;959232;658517127.7
27/8/2021;3273.45;1434311977;802187;735958225.4
28/8/2021;3244.48;850631439.1;539377;418041843.9
29/8/2021;3223.47;1078681951;661232;541070972.5
30/8/2021;3229.64;2027490192;1228525;1029315993
31/8/2021;3429.2;2895209450;1772849;1446458671
1/9/2021;3826.82;3038498668;2022132;1600713525
2/9/2021;3785.82;1981758437;1402190;963939552.3
3/9/2021;3938.11;2557662974;1678132;1306320161
4/9/2021;3885.52;1422981232;996623;688072330.2
5/9/2021;3950.29;1432553302;1083584;733284736.2
6/9/2021;3926.77;1562560096;865160;782756030.9
7/9/2021;3434.57;4298119218;2359100;2025608219
8/9/2021;3499;2665272034;1783652;1318127754
9/9/2021;3424.93;2194182935;1147283;1095691059
10/9/2021;3208.86;2107283581;1128069;1041506593
11/9/2021;3267.21;1355587141;833958;680210107.4
12/9/2021;3404.21;1379322045;1089138;686413591.5
13/9/2021;3285.35;2103663103;1363198;1013528553
14/9/2021;3434.37;1249733657;894664;626226181.4
15/9/2021;3613.55;1486156274;977023;749354190.4
16/9/2021;3567.98;1680487713;1081868;831073629.5
17/9/2021;3399.81;1383268102;867583;678415331
18/9/2021;3435.64;1090387917;692204;535810347.5
19/9/2021;3328.62;1052980780;687285;509076793.3
20/9/2021;2977.28;2834781759;1708278;1353089302
21/9/2021;2765.9;2827179157;1754962;1365275108
22/9/2021;3076.92;1993084669;1200519;1049114513
23/9/2021;3152.5;1428616218;885568;716904113
24/9/2021;2928.53;2715718192;1607374;1302897206
25/9/2021;2921.73;1428143403;934301;712408056.6
26/9/2021;3059.37;2062409599;1347301;1015957877
27/9/2021;2925.59;1564096695;1043885;766484764.1
28/9/2021;2804.91;1477983246;928494;724263328
29/9/2021;2850.45;1180681056;748804;596539497
30/9/2021;3000.61;1514341937;992243;762091704.4
1/10/2021;3309.91;2063112281;1446386;1070284895
2/10/2021;3387.76;1417055616;1046194;722876150.4
3/10/2021;3417.73;1231536168;816339;625701692
4/10/2021;3386.31;1631562262;1090407;789540744.9
5/10/2021;3515.27;1355905890;1025512;684720843.6
6/10/2021;3574.89;2172519697;1444856;1089939305
7/10/2021;3587.47;1736906584;1252503;868883834.3
8/10/2021;3563.13;1455713871;1084792;719958342
9/10/2021;3574.82;1299757023;1175683;653707840.8
10/10/2021;3414.22;2049128230;1765439;1001342448
11/10/2021;3542.12;1743391084;1110340;853789828.8
12/10/2021;3491.46;1425455761;925699;702321739.2
13/10/2021;3607.42;1376610270;902525;706082588.7
14/10/2021;3790.82;1792792933;1430307;936783652.9
15/10/2021;3868.99;1924965954;1399937;970514136.6
16/10/2021;3829.96;1452752901;1037769;727596178.5
17/10/2021;3846.85;1406207659;1025324;680830276.5
18/10/2021;3744.96;1520728621;994548;741595496.9
19/10/2021;3877.03;1300066270;925015;664357630
20/10/2021;4161.15;2149449047;1766454;1118325110
21/10/2021;4052.99;3335123441;2380751;1692164863
22/10/2021;3972.2;1872218698;1133846;898314133.6
23/10/2021;4167.12;1323345506;940891;682461303
24/10/2021;4082.33;1421627004;917969;705808722.8
25/10/2021;4220.37;1445430079;939963;721155504.8
26/10/2021;4131.52;1739912498;1285913;864564656.7
27/10/2021;3922;2874313313;1872190;1399582259
28/10/2021;4286.02;2587268364;1711575;1370287598
29/10/2021;4418.89;2440933126;1799386;1309028739
30/10/2021;4322.68;1469664812;1035476;712725589.4
31/10/2021;4287.21;1764886608;1303438;885572414.3
1/11/2021;4319.43;1794319887;1134036;895858147
2/11/2021;4589.89;2083371520;1657233;1092310373
3/11/2021;4603.35;2051737308;1580640;1014198753
4/11/2021;4532.32;1663942874;1019675;817221755.7
5/11/2021;4474.24;1375503505;893068;684734029.8
6/11/2021;4518;1429791261;868676;720042764.5
7/11/2021;4612.59;1115635571;834745;568809173.9
8/11/2021;4807.98;1850800840;1344244;957541306.2
9/11/2021;4732.33;1489567266;995668;708147066.6
10/11/2021;4628.78;2600175501;1492374;1268630240
11/11/2021;4719;1425610199;909164;741000169.6
12/11/2021;4665.46;2146130117;1206412;1088185089
13/11/2021;4644.28;1026142452;731125;550635027.2
14/11/2021;4626.5;1126786539;623491;563409641.2
15/11/2021;4563.78;1752738876;1061676;905084671.5
16/11/2021;4209.76;3163788841;1741259;1525045237
17/11/2021;4287.8;1980248928;1146593;964335338.2
18/11/2021;3996.9;2387588165;1319866;1123646213
19/11/2021;4294.76;1740904041;984517;915311333.2
20/11/2021;4412.17;1577172914;888090;797947406.8
21/11/2021;4258.31;1479842946;836925;712849743
22/11/2021;4085.97;2167112892;1162581;1055865143
23/11/2021;4339.44;2125825553;1098270;1087600937
24/11/2021;4269.36;1913428105;990018;955466127.6
25/11/2021;4524.85;1962939107;1123629;1020486294
26/11/2021;4041.2;2994490664;1654553;1449711434
27/11/2021;4095.29;1133169071;723831;560538419.1
28/11/2021;4294.78;1421536000;842343;716242629.2
29/11/2021;4444.53;1772611136;947503;861297710.1
30/11/2021;4630.26;3391424543;1808789;1747000995
1/12/2021;4582.95;2382156067;1367302;1154670707
2/12/2021;4511.21;2047468327;1062149;1025021244
3/12/2021;4215.73;2972156868;1516700;1461878585
4/12/2021;4117.25;4370074805;2264288;2087295412
5/12/2021;4196.44;2224220852;1088546;1110245050
6/12/2021;4347.59;2991267299;1447061;1481368763
7/12/2021;4306.4;1830621575;986492;910268147.8
8/12/2021;4436.91;1868281438;991178;949111222.9
9/12/2021;4105.64;1970732613;1038790;939705730.5
10/12/2021;3897.94;2287155262;1098758;1121490842
11/12/2021;4089.37;1711893272;831899;877920201
12/12/2021;4130;1061361793;591319;540996287.6
13/12/2021;3781.93;2068534030;1144882;987547550.4
14/12/2021;3858.99;1499985095;915721;767055531.3
15/12/2021;4019.08;2102151850;1238234;1083422762
16/12/2021;3958.11;1489983162;848885;741663724.9
17/12/2021;3875.42;1789265513;1052871;885680674
18/12/2021;3959.93;1326617546;740899;661219380.1
19/12/2021;3924.14;1208752534;688078;615474823.4
20/12/2021;3944.73;1416566981;844070;674073059.6
21/12/2021;4014.15;1364232642;799127;668028914.6
22/12/2021;3979.51;1215914917;675826;582537202.3
23/12/2021;4111.41;1525274497;911905;780346994.9
24/12/2021;4046.36;943327277.4;593257;444728065.1
25/12/2021;4094.83;846912042.1;515115;409702072.9
26/12/2021;4063.56;767315615.3;496076;357288552.8
27/12/2021;4037.23;905588409.9;557284;430055120.4
28/12/2021;3792.75;1393962042;846780;636073474.3
29/12/2021;3630.19;1136202240;719559;521509292.2
30/12/2021;3709.27;921537785.4;583361;463883545.3
31/12/2021;3676.23;1001765030;617370;491454123.8
1/1/2022;3765.54;574718328.5;408666;286855413.6
2/1/2022;3828.27;585374957.7;450610;307056603.7
3/1/2022;3765.89;892944105.6;594541;433084435.8
4/1/2022;3785.11;1098182608;676651;561958201.8
5/1/2022;3540.63;1464819255;962670;676663293.7
6/1/2022;3406.81;1698727637;1006279;856938730.3
7/1/2022;3199.24;2149562773;1307591;1057683053
8/1/2022;3080.95;1252795163;814600;602863815.6
9/1/2022;3151.97;864505480.9;591523;441833198.2
10/1/2022;3082.68;1616550523;935157;792807641.8
11/1/2022;3239.72;1145852584;668961;582792200.3
12/1/2022;3371.26;1226038697;737196;641836657.5
13/1/2022;3240.61;1116293608;666486;532448245.9
14/1/2022;3307.42;931347172.8;572125;453872875.3
15/1/2022;3326.04;675484534.7;444485;324387118
16/1/2022;3346.88;701885138.8;495317;350817972.7
17/1/2022;3209.67;922568646.9;646419;450497992.5
18/1/2022;3159.85;943140782.4;579484;466359496.8
19/1/2022;3084.02;1035249881;647383;517513738.8
20/1/2022;3001.48;1124982398;718946;561491222.7
21/1/2022;2568.15;2828122723;1723216;1364832200
22/1/2022;2412.18;2652383042;1994513;1293783667
23/1/2022;2539.01;1431696376;1053655;742655338.3
24/1/2022;2439.29;2592832133;1848889;1284560489
25/1/2022;2458.83;1237051148;946366;633004042.5
26/1/2022;2462.99;2058599145;1384921;1034936471
27/1/2022;2424.25;1448742950;1029204;745718418.8
28/1/2022;2544.99;1183543182;884305;595442818.2
29/1/2022;2601.43;966725225.8;656017;504979471.3
30/1/2022;2601.68;755039834.6;564478;381845687.6
31/1/2022;2686.94;1154488528;814997;589826074.9
1/2/2022;2787.23;1075341491;790343;549663013.5
2/2/2022;2680.67;1215958780;819863;613110822.3
3/2/2022;2695.46;1068724166;726013;548363711.9
4/2/2022;2994.99;1889746044;1235215;962701411.5
5/2/2022;3012.65;1073972573;730502;554943551.9
6/2/2022;3054.99;749957615;522276;377549134.7
7/2/2022;3139.77;1410603198;898923;733764574
8/2/2022;3116.69;1602652877;910882;804657758.1
9/2/2022;3243.94;1171445664;738015;633521333.4
10/2/2022;3072.49;1839815886;1039160;937496491.5
11/2/2022;2927.54;1404238409;912879;685621004
12/2/2022;2918.88;981432045.7;608416;481542585.2
13/2/2022;2871.13;705260941.5;444540;350481622.9
14/2/2022;2929.75;1107566193;607853;563663360.7
15/2/2022;3183.52;1381094746;795924;732387824
16/2/2022;3122.3;999219896.2;633447;485323462.5
17/2/2022;2891.87;1467352493;840552;702011907.7
18/2/2022;2779.48;1428246803;742459;708728873.9
19/2/2022;2763.63;812399991.6;474447;392252672.9
20/2/2022;2621.99;1023095362;615990;476410884.5
21/2/2022;2568.02;2030019705;1116485;1001341577
22/2/2022;2636.29;1787436158;1047915;905871370.4
23/2/2022;2579.71;1347740672;839481;664765649.8
24/2/2022;2596.2;3417715584;1774038;1732942191
25/2/2022;2768.49;1818778015;1102014;966041209.4
26/2/2022;2779.47;1169315478;781683;604354686.8
27/2/2022;2616.79;1757950721;1149184;860366198.5
28/2/2022;2920.95;2004492153;1203874;1045287838
1/3/2022;2976.33;1983738648;1237486;991272629.4
2/3/2022;2947.3;1828572588;1050193;914601548.8
3/3/2022;2833.99;1282099960;770738;619536616.1
4/3/2022;2622.1;1499282207;934846;735559329.8
5/3/2022;2665.15;709708518.9;531829;349622255.2
6/3/2022;2551.29;881200532.3;528787;414180880.7
7/3/2022;2491.12;1575658962;870430;791626717.9
8/3/2022;2575.97;1438848034;812094;724775308.2
9/3/2022;2726.98;1524779168;840331;803535350
10/3/2022;2606.7;1460470256;740676;691745592.3
11/3/2022;2556.86;1281060914;684407;642646386.1
12/3/2022;2568.8;567134036.9;327122;296103645.7
13/3/2022;2515.65;811775081.6;444352;381067370.6
14/3/2022;2589.41;991479973.1;609122;517653965.2
15/3/2022;2617.73;1189436495;686797;608109166.5
16/3/2022;2773.81;1792497068;1055171;911512672.6
17/3/2022;2811.92;1058301299;597885;535967207.4
18/3/2022;2938.92;1590887966;794774;844515701.6
19/3/2022;2950.84;961244629.5;556406;494412072.8
20/3/2022;2861.38;1089196046;651827;540409984
21/3/2022;2890.03;1305282354;690648;671432670.7
22/3/2022;2969.64;1692559175;920670;886799022.4
23/3/2022;3036;1350911495;813052;675451952.8
24/3/2022;3110.76;1768485489;853822;913674092.6
25/3/2022;3102.14;1532535178;745999;770253604
26/3/2022;3145;646551585.7;403089;323415530.8
27/3/2022;3295.65;1072163952;645675;579807710.3
28/3/2022;3332.92;1766636914;964079;907605017.6
29/3/2022;3400.51;1590016971;884317;789137059
30/3/2022;3385.79;1206555999;675015;616519459.5
31/3/2022;3281.51;1526047564;770564;726452427.3
1/4/2022;3455.21;1780259683;883079;899094038
2/4/2022;3443.77;1740311568;763785;854137231.7
3/4/2022;3521.91;1334671717;619758;678865118.4
4/4/2022;3519.5;1564866360;810677;791274569.7
5/4/2022;3406.99;1383264216;674184;665052981.2
6/4/2022;3168.51;2411228210;1098773;1140287732
7/4/2022;3227.19;1470465125;706382;748511375.2
8/4/2022;3192.39;1634901496;810752;816205996.9
9/4/2022;3258.57;683630508.2;386154;361094272.7
10/4/2022;3203.04;756032282.6;439811;360491570.1
11/4/2022;2979.74;2127486126;969832;1013511043
12/4/2022;3027.66;1750871210;742214;891311086.9
13/4/2022;3118.28;1285303925;623328;661284289.1
14/4/2022;3021.98;1249759777;540399;599778999.1
15/4/2022;3040.56;755644733.7;388136;384893733.2
16/4/2022;3059.3;536234354.3;298000;276791716.3
17/4/2022;2988.06;742151590.6;389959;357193639.1
18/4/2022;3055.56;1508168473;703622;745071559.4
19/4/2022;3101.77;1106468538;521060;577702948.8
20/4/2022;3076.04;1285353922;571292;639549546.7
21/4/2022;2983.58;1736496193;719659;869855348.8
22/4/2022;2962.39;1350044345;604084;645524337.5
23/4/2022;2933.03;554261385.9;348435;265012367.5
24/4/2022;2921;643702920.9;354013;312977989.1
25/4/2022;3006.62;1789151246;804935;880321348.2
26/4/2022;2809.67;1544470478;775652;754001908.1
27/4/2022;2888.96;1401317316;669916;706994610.7
28/4/2022;2936.93;1567476628;736818;797420928.3
29/4/2022;2817.13;1503869186;678273;730762583.4
30/4/2022;2726.66;1028113962;577285;480105516.8
1/5/2022;2824.81;1230927404;539462;635079254.5
2/5/2022;2856.54;1476062750;625431;763609796.9
3/5/2022;2781.7;1046307601;490176;519353347.8
4/5/2022;2940.64;1572901182;742950;828312420.1
5/5/2022;2747.97;2055752498;935371;980883294.2
6/5/2022;2692.85;1918267933;813458;943463874.3
7/5/2022;2635.34;987464053.4;505005;475117134
8/5/2022;2519.71;1930282595;867730;942238867.8
9/5/2022;2228.55;3725676633;1758980;1857342024
10/5/2022;2342.05;3650912006;1851225;1814101733
11/5/2022;2084.99;4605757120;2825340;2287433515
12/5/2022;1960.22;4485518776;2958830;2239195362
13/5/2022;2009.69;2355144482;1380079;1185879372
14/5/2022;2056.48;1136170836;794510;566477120.6
15/5/2022;2145.29;1067795596;677163;544140622.3
16/5/2022;2023.66;1672324752;1046115;831576415.6
17/5/2022;2090.72;1175068276;820184;590471647.5
18/5/2022;1915.11;1262292139;803676;625432646.7
19/5/2022;2019.55;1461787984;946509;747524577.4
20/5/2022;1959.08;1151839845;840589;575366153
21/5/2022;1975.07;470714672.6;417873;233248483.6
22/5/2022;2043.19;715445185.6;540257;368425687.1
23/5/2022;1973.32;1296599784;809254;616921358.8
24/5/2022;1979.41;1047864200;598082;523855302.6
25/5/2022;1942.63;1034922798;600224;517508625.3
26/5/2022;1792.23;2157585474;1124028;1050063564
27/5/2022;1727.27;2284866824;1226454;1121310215
28/5/2022;1792.22;988074924.6;645423;486689625
29/5/2022;1813.64;776046677.1;447003;394977604.1
30/5/2022;1998.78;1557925971;848129;820387228
31/5/2022;1941.9;1477853074;791367;732469031.3
1/6/2022;1817.95;1954005475;973159;947207203.2
2/6/2022;1834.08;1434781730;793304;716261889.9
3/6/2022;1775.12;1319239612;807046;639037260.3
4/6/2022;1804.58;689062743;402734;343739405
5/6/2022;1806.23;670583717;403935;336909024
6/6/2022;1859.84;1509754496;817039;760750310.6
7/6/2022;1813.33;2491786695;1225296;1236307196
8/6/2022;1791.88;1696874614;820627;865687999.8
9/6/2022;1788.81;963245550.8;528098;475519035.8
10/6/2022;1662.91;1648304410;990969;788205272.3
11/6/2022;1532.89;1914818054;1030360;917977346.7
12/6/2022;1434.84;2311178755;1192382;1139403039
13/6/2022;1209.82;4611744121;3047112;2278239124
14/6/2022;1208.9;3217818700;2225812;1598488294
15/6/2022;1237.52;3493040697;2868796;1735187765
16/6/2022;1068.5;1649596820;1443117;812156334.5
17/6/2022;1086.94;1329091115;1118997;666616721.8
18/6/2022;995.13;2263399397;1911260;1080171004
19/6/2022;1128.53;2092850318;1796154;1064868109
20/6/2022;1128.24;1910020863;1585055;962585144.2
21/6/2022;1125.85;1500605190;1295971;752977829.7
22/6/2022;1050.19;1420433702;1132300;702291074.9
23/6/2022;1144.72;1415452039;1031001;710456786.6
24/6/2022;1225.02;1589113478;1232149;800669596.5
25/6/2022;1242.36;1048516642;824872;532658837.6
26/6/2022;1197.79;1094067725;812743;542178116
27/6/2022;1192.51;1047407118;794157;507473498.5
28/6/2022;1144.05;1314982778;952584;636188942.6
29/6/2022;1100.21;1449586743;1145867;730169240.8
30/6/2022;1071.01;1481000139;1180758;730542636.5
1/7/2022;1059.73;1669000121;1218279;837102080.6
2/7/2022;1067.01;752813687;608900;379291428.5
3/7/2022;1074.26;686056543.2;562962;350649880.8
4/7/2022;1151;1266934953;842895;630242868.4
5/7/2022;1132.5;1578654374;1130646;802654486.6
6/7/2022;1186.57;1388074910;1040498;699225684.1
7/7/2022;1237.49;1208160386;877397;608408627.1
8/7/2022;1214.04;1466331924;1233964;746050709.1
9/7/2022;1217.02;702039918.5;716361;348309048.8
10/7/2022;1168.36;1200593502;680105;579379645.6
11/7/2022;1096.4;1370709631;1165044;681716660.9
12/7/2022;1038.58;1347752238;1142194;657086240.9
13/7/2022;1115;2158672348;1423956;1093421247
14/7/2022;1193.42;1816929083;1611421;928967444.4
15/7/2022;1231.25;1794058729;1170632;894408672
16/7/2022;1355.85;1936527899;1678529;1007657142
17/7/2022;1338.65;1687064378;1163593;848289552.9
18/7/2022;1581.04;2980357375;1750043;1567562753
19/7/2022;1542.32;2856463587;1818358;1421417594
20/7/2022;1521.58;2109332407;1506300;1050414632
21/7/2022;1575.45;1897833301;1282430;968139590.4
22/7/2022;1535.27;1865036182;1295899;941037922.8
23/7/2022;1548.67;1310964570;950665;651712229.3
24/7/2022;1597.7;1616289078;1238522;819430645.3
25/7/2022;1440.79;2151224739;1407648;1048000399
26/7/2022;1449.12;1684928509;1175787;827885085.9
27/7/2022;1635.74;2305847818;1547390;1199839218
28/7/2022;1724.52;2644280824;1719118;1343890732
29/7/2022;1721.68;2061258807;1439533;1038603691
30/7/2022;1697;1257726969;1028313;615777525.2
31/7/2022;1678.12;1186613538;886708;606331297.2
1/8/2022;1630.28;1328136209;1029570;650859068.2
2/8/2022;1630.91;1745550411;1458878;859848287.9
3/8/2022;1618.16;1276328467;1112406;639185361.9
4/8/2022;1607.96;1190650505;1051634;590046389.1
5/8/2022;1736.81;1688798692;1404516;860464588.4
6/8/2022;1690.6;899479881;752873;469642311.6
7/8/2022;1700.19;745750151.4;692491;383519031.5
8/8/2022;1777.05;1379905146;987727;711839570.8
9/8/2022;1702.76;1406671817;1062267;684898876
10/8/2022;1853.57;2346974815;1590681;1223921618
11/8/2022;1880.19;2093718965;1324999;1082235763
12/8/2022;1958.28;1363895151;1027178;695903467.4
13/8/2022;1983.55;1382235354;940869;713880075.1
14/8/2022;1935.31;1122186881;856767;561687887.4
15/8/2022;1899.06;1824203092;1295615;905389296.7
16/8/2022;1876.67;1173013843;908578;576443560.7
17/8/2022;1834.25;1781033503;1179058;880482286.4
18/8/2022;1846.39;1126844900;848806;551092134.4
19/8/2022;1609.01;2447147973;1681256;1163737622
20/8/2022;1576.04;1468671141;1130991;729678631.8
21/8/2022;1618.13;1255041865;1000876;637725950.4
22/8/2022;1624.66;1483442567;1193059;738188886.4
23/8/2022;1665.41;1528222433;1195279;758906670
24/8/2022;1656.56;1228169660;993324;612965815.6
25/8/2022;1695.11;1023691864;869479;524945702.1
26/8/2022;1508.18;1862598061;1488212;900512151
27/8/2022;1491.06;1125859038;1015752;565279625
28/8/2022;1426.76;805616000.7;756843;391369191.9
29/8/2022;1551.8;1230281045;1099487;623872432.5
30/8/2022;1524.59;1551625839;1292499;770988003.2
31/8/2022;1554.1;1497596316;1471691;745430154.4
1/9/2022;1586.16;1133222116;1195229;564116804.9
2/9/2022;1575.35;1471855448;1160858;745690939.3
3/9/2022;1557.46;500057144.5;562893;249541318.1
4/9/2022;1579.28;463177013.9;520856;236891872.1
5/9/2022;1617.8;797702531.4;718867;403686557.4
6/9/2022;1559.01;1650513285;1294086;810065371.4
7/9/2022;1630;1326011622;1132986;670977087
8/9/2022;1635.37;1050551822;1015658;519752582.7
